corpus,content,n_syllables,duration
Opochka,"На полгода: в апреле, это, их все везли, а пригнали скотину осенью.",23,9.175000000000068
Opochka,"Вот в понедельник придёт, и до понедельника.",14,3.5829999999999984
Opochka,А возраст ну уже какой?,8,2.0630000000000024
Opochka,Да такого не = теперь кого? Привыкли.,12,4.699000000000069
Opochka,"Этот  дом рассыпал, теперь стоит этот дом под небесной крышей.",19,7.069999999999993
Opochka,Три укола сделали.,7,2.128
Opochka,"Поехал в Испанию, ну, короче, тут, наверно, так и бросит.",19,7.831999999999994
Opochka,"Цыгане в поле гоняются, сейчас же скотину надо поле гонять.",21,4.599000000000046
Opochka,"Давай, Нин,споём.",5,2.275000000000091
Opochka,"Всё говорят: вор пройдёт - сено оставит, а пожар пройдёт - и сена не оставит.",24,7.0049999999999955
Opochka,Он  нанимает косилку. А косить тоже некому.,16,6.940000000000055
Opochka,Сидела тут на лавочке.,8,2.5
Opochka,Автобус останавливался.,9,4.135000000000218
Opochka,"Баня  да, и бане , наверно, больше тридцати лет.",15,6.485000000000127
Opochka,Знаешь?,2,1.0050000000000026
Opochka,А кого ты к Гале Жуковой?,9,2.085999999999956
Opochka,"А, ну что, там, там.",5,3.245999999999995
Opochka,Аня? Тоже Аня?,6,1.9809999999997672
Opochka,"А это  старая яблоня, кое-где и яблочко.",16,4.41800000000012
Opochka,Баня  сгорела.,5,2.5970000000002074
Opochka,"То они перешли в Пуршево, там купили.",13,4.2970000000000255
Opochka,Больше там деревень нету.,8,2.222000000000037
Opochka,Эту  помойку и притащили.,10,2.5330000000000155
Opochka,В машине колёса менял.,8,3.1669999999999163
Opochka,"И эта, дочка осталши, мать помёрла тоже, вот тут в клубе жила.",20,8.391000000000076
Opochka,"Вот тут на углу дом, цыганка живёт.",11,6.6720000000000255
Opochka,А потом на зимовку в Москву.,9,2.5779999999999745
Opochka,"Я думала, был в Коровкине, так может видишь.",14,4.2949999999999875
Opochka,"Родные - вот одна семья вымерла, цыганочка одна осталась - та  в Пуршеве.",24,12.131000000000084
Opochka,"Ну там осталши, можно сказать, одна бабка.",13,3.4360000000000355
Opochka,Всё. Скот никто не хочет держать. Надо прямо сказать: никто не хочет.,20,7.394999999999982
Opochka,"В том же доме, да.",5,2.037000000000006
Opochka,А дачники?,4,1.5710000000000264
Opochka,"Уже пять часов, наверно.",8,2.1769999999999072
Opochka,"А там есть кто, в Кадникове?",8,2.4739999999999895
Opochka,"А мы копаемся, нам по шестнадцать лет всего было.",16,5.255999999999972
Opochka,Не.,1,1.2320000000000275
Opochka,Так литр черники сто рублей был.,9,5.701000000000022
Opochka,"Да нет, не большая.",6,2.5600000000000023
Opochka,Хорошо.,3,0.8079999999999998
Opochka,"На месяц, сказал. До июля, до первого.",13,5.388000000000005
Opochka,"Ага. И это , была кружевинка для бани , я выкопала, вот тут посадила.",25,7.612999999999829
Opochka,Моя мать ходила за скотиной в Германию.,14,5.761999999999944
Opochka,Дом стоит.,3,1.4069999999999254
Opochka,"Мы как дом купили, эти  яблони осталши.",14,3.283999999999878
Opochka,Колхоз есть колхоз.,5,2.2859999999999445
Opochka,А там всего три человека.,9,2.509999999999991
Opochka,Никого нет.,4,1.974999999999909
Opochka,Не положено.,5,1.5319999999999254
Opochka,На тот свет. Уехали и не приедут.,12,7.20599999999996
Opochka,Да.,1,0.8760000000000048
Opochka,"Вот зиму прожил в Москве, съездил в Испанию - у дочки ребёнок.",19,8.74499999999989
Opochka,"Цыган сейчас мало на селе, считай, вся вымерла.",15,4.548999999999978
Opochka,"Ну сколько попасутся: месяц, две недели, бросают - других цыгане.",21,9.552999999999995
Opochka,А собаку не кормил.,7,1.7570000000000618
Opochka,"Ну а сейчас, может, дачники какие.",12,2.742000000000018
Opochka,"Я пойду лучше в магазин куплю, чем я буду растить поросёнка, корову - надо ухаживать.",29,8.567999999999984
Opochka,"Думаю, как-то, стукает? Не.",9,2.5589999999999975
Opochka,Ага.,2,0.6880000000001019
Opochka,Сколько?,2,1.1340000000000003
Opochka,Получает деньги и живёт.,9,2.6280000000001564
Opochka,А я наняла. Это косилки торговые.,14,4.82300000000032
Opochka,"А потом, наверное, дачники.",10,2.6509999999999536
Opochka,Заводили скотину - скотины не было.,13,3.7910000000000537
Opochka,А вот цыганка и в сельсовет звонила.,12,2.9880000000000564
Opochka,"Вот Порядино пройдёшь, а потом будет Коровкино.",16,6.218999999999994
Opochka,"Ой. Уже забыла, как тебя звать.",10,4.847999999999956
Opochka,Всякую всячину тащат.,8,2.95799999999997
Opochka,"Говорят, что мало черник. Но мне не ходить ни в какие ягоды.",20,6.391000000000076
Opochka,Да не.,2,1.4149999999999636
Opochka,И всё.,2,1.0679999999999836
Opochka,"Никакой техники, можно сказать, мы и не видали.",16,5.205999999999904
Opochka,Да и прошлом году уже дорого.,11,3.1959999999999127
Opochka,"Ой, не хочу даже говорить.",9,3.614000000000004
Opochka,Два дома  сгорело.,6,1.6889999999999643
Opochka,Дай Бог счастья им.,5,2.132000000000062
Opochka,"Для колодца. На одной стороне отец с матерью, на второй - он с женой.",21,6.732999999999947
Opochka,Да.,1,0.72199999999998
Opochka,"Наши тут и там, направо и налево, цыгане.",15,4.501999999999953
Opochka,Пограничник-отличник.,7,3.025000000000091
Opochka,Вот у меня он четвёртый год всё лето находится.,16,4.902999999999793
Opochka,А?,1,1.1380000000000337
Opochka,Ну вот немного пройдёте.,8,3.3179999999999836
Opochka,Масло своё делали с семечка.,10,3.5890000000000555
Opochka,"У меня книжечка дан: ""Ветеран тыла"", ""Ветеран труда"".",17,5.610999999999876
Opochka,Кружевинки есть.,5,2.213999999999942
Opochka,А сегодня уже двадцать пятое.,11,2.8659999999999854
Opochka,А соседи?,4,1.6270000000000664
Opochka,Далеко. Тот вообще не ездит.,10,5.143000000000029
Opochka,И хоронят их обычай свой.,9,5.0750000000000455
Opochka,Четвёртый год уже.,6,1.9039999999999964
Opochka,А теперь - не.,4,2.844000000000051
Opochka,Сейчас дачники приехавши в Серове там.,13,5.364000000000033
Opochka,Я нашла эту  колбасу выкинула - он съел.,14,5.494999999999891
Opochka,"Я знаю, что в прошлом году сразу был на горе.",14,3.6599999999999966
Opochka,"<нрзб>, рядом.",2,1.782000000000039
Opochka,"Гармонь играет, песни поют. Не понравится тебе моя песня - подерутся.",24,7.581000000000131
Opochka,"Да, хлев, сарай. Ну, сарай сейчас захламощён племянника.",17,6.427999999999884
Opochka,Парни и девчата отдыхали.,10,6.413000000000011
Opochka,"Ну какие свадьбы? Познакомились, вышла замуж и всё.",17,5.676000000000158
Opochka,"Там народу нету, деревня осталши и всё.",14,4.645999999999958
Opochka,Я повернулась - собака.,8,2.770999999999958
Opochka,А теперь привыкли - в домах проводят воду.,13,5.307000000000244
Opochka,"Ну это <йето> молодёжь, конечно.",11,3.6849999999999454
Opochka,Он не пропустил самолёт финский на Ленинград.,14,4.615000000000009
Opochka,Второго?,3,0.9809999999999944
Opochka,"Детский лагерь, потом и взрослые там парни, такие лет по семнадцать туда.",23,9.491999999999734
Opochka,А сжигать не положен. Это с веков в века.,13,6.460000000000036
Opochka,"Сосед и сам, наверное, не рад.",10,4.72199999999998
Opochka,"А там просто, земля.",6,2.537000000000262
Opochka,Молодая.,4,1.3139999999998508
Opochka,Купил дом в Коровкине.,7,3.0379999999999825
Opochka,Всё время...,3,0.9779999999999944
Opochka,"На ярманки ходили, на ярманке знакомились.",15,6.014999999999873
Opochka,В Коровкино всё ездит.,7,2.5649999999999977
Opochka,Аня.,2,0.6920000000000002
Opochka,Что зачем выбираете его.,10,3.6030000000000655
Opochka,"А пограничный, это , высокий, большой собака.",15,5.066000000000031
Opochka,Вчера баню  истопила.,8,2.2220000000000013
Opochka,Там барыня жила.,6,2.255000000000109
Opochka,Местная.,3,1.1380000000000337
Opochka,И так поправляли дорогу по деревне.,13,5.074999999999818
Opochka,Не осталши этого ничего.,10,4.245999999999867
Opochka,Проведывать. Зачем старых проведывать?,12,3.8920000000000528
Opochka,"Это деревня начинается, дом сгорелши.",14,6.380999999999972
Opochka,"Ой, сынок, я забыла как...",8,2.3969999999999985
Opochka,"После войны - победа, сорок пятый год.",12,5.105000000000018
Opochka,"Что я отработала сорок лет, а кто пять лет - пришёл этот день пенсии, начисляли.",26,9.6710000000000491
Opochka,Вот там и знакомились.,7,2.5949999999998
Opochka,Ой-ой-ой.,3,4.886999999999944
Opochka,Да такой бурьян кто там может затушить?,12,3.939999999999941
Opochka,"Да, это время хорошая. Средка дождинки проходили, дня два был дождь.",22,7.894000000000005
Opochka,Знакомились.,4,1.5670000000000073
Opochka,"Ну они как молодые бегают, а я кругом машине, и наберу литр, два.",24,7.048000000000229
Opochka,Земляника. А потом пойдёт вот в июле = пойдёт черника.,18,7.424999999999727
Opochka,"А потом старуха живёт, цыганка.",11,3.4710000000000036
Opochka,"А эта другая, да?",7,1.963000000000001
Opochka,Ой.,1,0.5320000000001528
Opochka,"Ну, он собирался первого приехать.",12,3.4049999999999727
Opochka,"Летом ещё дачники приедут, а зимой?",13,3.4809999999999945
Opochka,"Выборгский район, за Ленинградом.",10,4.046000000000049
Opochka,"Мужик помёрши, сын помёрши.",9,3.4819999999999993
Opochka,Сам не будет выкосить.,7,3.1019999999998618
Opochka,"Ну, приезжают цыгане.",8,2.9320000000000164
Opochka,А?,1,0.55600000000004
Opochka,Ой.,1,0.9890000000000329
Opochka,А?,1,0.8340000000002874
Opochka,"Да, не.",2,1.4149999999999636
Opochka,Он понюхал и пошёл.,7,2.7080000000000837
Opochka,"Да вот так, сынок.",5,2.1219999999999573
Opochka,Так.,1,0.5930000000000035
Opochka,Там его дочка замуж вышедши.,10,2.943000000000012
Opochka,"А ноньма это, сын в лесу был, ногу испортил .",14,5.494999999999891
Opochka,"У них  и чёрная, и чёрно-белая, и потом своя собачка маленькая.",24,8.067000000000007
Opochka,"Вот так, а потом...",5,3.2849999999998545
Opochka,Колодец у нас есть. Себе берём.,10,6.126999999999953
Opochka,"В бане  - свет проведён в баню , и в хлев свет был.",12,6.5779999999999745
Opochka,Взад-вперёд ходят.,5,2.173000000000002
Opochka,"Сложено, денег, наверное, нет.",10,5.043999999999983
Opochka,"На финской, наверно.",6,1.69399999999996
Opochka,"Если не уедет, так увидите его.",13,4.910000000000025
Opochka,"А я думаю, вот только с улицы  я пришла.",14,3.3769999999999953
Opochka,Ага. А то  время ещё вот тут <нрзб>.,10,4.428999999999974
Opochka,А эта деревня длится считай полный километр.,15,5.388000000000005
Opochka,"Ну, это у родителей заработано.",13,5.20900000000006
Opochka,Первый дом одна эта Таня.,9,2.578999999999951
Opochka,Большая собака у Волковых была - куда-то отправил.,18,6.366999999999962
Opochka,Была Коровкино полная.,9,3.0299999999999727
Opochka,"Вот теперь сами  все с Барабан тащат в эту помойку, а меня пруд тут выкопан.",24,6.747000000000071
Opochka,Туда пойдёт дорога и сюда пойдёт дорога.,15,3.4220000000000255
Opochka,Он никого ему не сказал.,9,3.102000000000089
Opochka,"Всё, склепали в одну кучу.",8,3.508000000000038
Opochka,Тут цыгане жили.,6,2.3250000000000455
Opochka,"А на ярманке есть староверы, есть не староверы.",16,6.828999999999951
Opochka,"Заросло всё кустарником, все поля заросли.",14,5.878000000000043
Opochka,Ага.,2,0.7789999999999964
Opochka,Теперь уехалши в Испанию. Месяц уже вот должен приехать оттуда.,23,9.180000000000064
Opochka,"Тогда и говорят: ""А ели ли эти девки сегодня аль не?",19,4.447999999999979
Opochka,"Дачники приезжают, но народу там нету, если деревня стоит.",21,8.723000000000013
Opochka,За этот литр я платила двести рублей.,12,3.8530000000000655
Opochka,Тут я прожила пятьдесят восемь лет.,11,3.1110000000000184
Opochka,Ему тоже семьдесят с лишним.,9,3.474999999999909
Opochka,Какая гульба после войны.,9,4.498000000000047
Opochka,Вот второй или третий год кружевник есть.,12,4.32300000000032
Opochka,"А вот и тут: баня  есть, а надо воду привезти.",15,6.1340000000000146
Opochka,Тогда никого не было.,8,3.1189999999999145
Opochka,А теперь не.,4,3.31899999999996
Opochka,"Два дома  горело, а ветер похлеще <нрзб>.",12,5.781000000000063
Opochka,Да?,1,0.8130000000001019
Opochka,Мой огород и ещё огород.,10,3.1769999999999072
Opochka,Вот он и тащил - зачем рядом помойка?,12,4.134999999999991
Rogovatka,"то глаза, хоть заболели там глаза,",11,2.9720000000002074
Rogovatka,Лантузики,4,1.1910000000002583
Rogovatka,"Вот я вам вот клянусь, никогда ничего не брехала!",16,3.9459999999999127
Rogovatka,"А потом думаю: да ладно, как ему и этому глядеть, нехай ещё полежит.",25,5.1710000000002765
Rogovatka,"из печи как, дымоход-то.",8,2.48299999999972
Rogovatka,"потому что коленки болят,",9,2.078999999999951
Rogovatka,"вы её, мол, выгоните, и у неё угла своего не будет,",20,2.9149999999999636
Rogovatka,"Они повидаться, они вот...",9,2.0270000000000437
Rogovatka,Так бы вот всё...,4,1.5059999999999718
Rogovatka,"я получаю сейчас за восемьдесят, у меня и льгота стоит, как бы льгота есть, тысячу двести",30,6.211999999999989
Rogovatka,"а на одном дворе, ну и он повесился от них - и от матери, и от жены.",24,4.947000000000116
Rogovatka,"А тогда шестнадцать копеек он был, хлебушко.",14,3.344000000000051
Rogovatka,"И я вот чтоб это сесть, чтоб она где-то одна стояла, я там не сяду,",22,4.907000000000039
Rogovatka,"Ну он был же начальник милиции, тогда энти времена",18,3.8109999999996944
Rogovatka,"это их берегли только по годовым праздникам, эти чулки, вот этакие носочки, там или беленькие, или какие там тапочки, это уже...",47,7.75
Rogovatka,"а никого в поле нету,",8,1.8669999999999616
Rogovatka,Хоть давай!,3,1.8699999999998909
Rogovatka,"ну она их до холода зарежут,",11,2.374000000000251
Rogovatka,"Выписали, я тоже у Полинки два дня посидела,",17,4.278000000000247
Rogovatka,"и где-то они между себе чуть-чуть,",11,2.5779999999999745
Rogovatka,"на свежих, как говорят, хлебах,",9,2.7049999999999272
Rogovatka,а не получается - года своё жмут.,12,3.201000000000022
Rogovatka,"если придет, может, ты скорее...",10,1.7280000000000657
Rogovatka,"Вот, а и кинешься - ошибок!",9,2.975000000000364
Rogovatka,"чистенькие одела, нынче уж вон высушила и уже лежат опять наготове чистенькие.",30,6.233000000000061
Rogovatka,"С понедельника? Ну, ну да тут с понедельника, ну ещё",17,4.673999999999978
Rogovatka,"а это назывались, допустим, вот от печи, вот печь стоит, где мать там топит,",23,5.971000000000004
Rogovatka,"длинную такую кладем, кладем, а потом свяслами вяжем,",18,5.376000000000204
Rogovatka,"ковыльнула да нехай да вот и всё, а сейчас мне эта и грамота какая нужна.",26,5.168000000000575
Rogovatka,"А что ж не... посидела дома,",9,2.3980000000001382
Rogovatka,"о, там сухо, на другой уж нечего.",11,4.2590000000000146
Rogovatka,"не, онучи не... не делали, это никакие не надевали,",20,4.346999999999753
Rogovatka,"Вот, поедешь, муку какую несешь!",11,5.483000000000175
Rogovatka,"То ой, да не дай господи, да вот я тебе вот...",14,2.806999999999789
Rogovatka,"Да, ну мой хоть сейчас свёкор, это моей Полинке неродный,",18,3.719000000000051
Rogovatka,никто не помо... не поможет.,9,2.5730000000000928
Rogovatka,"вот так её, рядышком, всю, пока хоть досель, донизу,",16,4.138000000000034
Rogovatka,"ну он там ещё глянь, всё-таки Полинка уже вот",15,3.6210000000000946
Rogovatka,"как говорят, уже в путь-то,",8,2.0960000000004584
Rogovatka,"штаниками, и своему ж ребёнку хочется-то купить.",17,4.463999999999942
Rogovatka,"А как же, такая-то. Ну если мы как пишемся, так и всё.",18,4.019999999999982
Rogovatka,"Ну и вот эти ноги меня и,",10,2.5020000000000664
Rogovatka,"тут домик купила у нас, ну она неплохая, конечно, ну а всё равно она,",25,4.384999999999991
Rogovatka,уже шестьдесят я тут на этом месте живу.,14,4.407000000000153
Rogovatka,"У нас до войны, отец сделал, у нас был хоть двойняк и сенцы,",18,6.093000000000302
Rogovatka,"А мы: ага, ""куды пошла"", значит, ""куды"" написала.",16,3.652000000000044
Rogovatka,"Ну, приехала, ну, думаю, всё,",10,2.9160000000001673
Rogovatka,"Если... не знаю, если она придет, скажу.",13,4.0479999999997744
Rogovatka,А два миллиона кто мне тут даст,10,2.149000000000001
Rogovatka,"А своё будут жечь, а своего столько-то лежит, с кикетками!",19,5.185999999999694
Rogovatka,"Ну вот и мучается тоже, вот сейчас она уже за выслугу пошла,",22,5.336999999999989
Rogovatka,"Ну на волах и... и что делали, да всё делали, волы, пахали на волах.",23,5.259999999999309
Rogovatka,"Тогда был у девки... был сарафан... называли, чёрный сарафан.",19,5.733999999999469
Rogovatka,"И думаю, когда я сюда пошла замуж,",13,4.614999999999782
Rogovatka,сколько чтоб должно кореньков быть этой свёклы.,13,4.085000000000036
Rogovatka,Набили эти сумки щавелем -,10,3.911000000000002
Rogovatka,"Книжечку дали, всё дали, а денежек шиш.",13,5.085999999999785
Rogovatka,"Ну это там они меня и под лампу куды-то, сушили эти,",20,4.057000000000244
Rogovatka,ребёнок родился в рубашке - рубашка.,12,3.796000000000277
Rogovatka,"баба Маня, да небось тут как-нибудь"", -",11,2.482999999999265
Rogovatka,ну вот я и не хотела свою улицу.,13,2.9710000000000036
Rogovatka,"ни... в очереди стоишь, поэнтом ноги отсыхают...",16,4.501000000000204
Rogovatka,"Этот - ""цебэ"", тоже понимает, если там он кудай-то пошёл.",19,4.523000000000138
Rogovatka,"Туалет, как уж говорю есть, вода в хате есть,",14,3.4909999999999854
Rogovatka,"и уж и сама кинусь, от них это... донашиваю.",16,4.341000000000349
Rogovatka,Вон бочки настановишь и едешь на неделю целую на своей корове.,23,5.588999999999942
Rogovatka,Это уж я без него пятнадцать ещё.,12,2.594000000000051
Rogovatka,А это... откуда я сейчас могу знать точно... тогда...,16,4.117000000000189
Rogovatka,"Вот, и вот тебе кинется, кастрюли сухие,",14,4.823999999999614
Rogovatka,"Они вон сейчас привезут коли то помидоров, то ещё.",18,3.1390000000001237
Rogovatka,"там ещё может где-нибудь куда-нибудь ещё же ездите,",18,3.199000000000524
Rogovatka,"ну милая, ну всю жизнь не бывает, что всё как тебе клеилось"".",19,4.9399999999996
Rogovatka,"в пять дорого, а денег-то не было.",11,2.856999999999971
Rogovatka,"И у него своя такая же, там покосил, тут покосит.",18,3.625
Rogovatka,"в колхоз там где-то тож по ким там подхвостникам приделался, он же грамотный человек,",25,6.391999999999825
Rogovatka,"а мы ещё нет-нет,",6,1.4909999999999854
Rogovatka,а сейчас никак.,5,1.8390000000000557
Rogovatka,"Холодная вода есть, дюже жиру нету,",13,4.032000000000039
Rogovatka,и сноха тут живет с нею.,8,2.5090000000000146
Rogovatka,"только моя на той улице, я жила, а он тут жил.",16,5.401000000000295
Rogovatka,"А как узнали? Мы узнали, знаешь как?",12,3.23700000000008
Rogovatka,"мама с нами тягу какую несла, я же уже говорю,",18,4.281999999999925
Rogovatka,"к лесу, это вот лес, конец леса,",10,2.7490000000000236
Rogovatka,"вот труженики тыла, вот мне это всё пополам считай ворачивают,",22,6.5150000000001
Rogovatka,"Ну отец, конечно, на войне погиб, ну а",13,3.705999999999904
Rogovatka,"на эту тачку, а мы тогда, вот мама там как бы",15,3.3519999999998618
Rogovatka,"И сейчас у неё осталась этому вот на... моему трёхкомнатная зятю,",24,5.673999999999978
Rogovatka,"Волдыри не какие-нибудь, вот",10,4.298999999999978
Rogovatka,"ткали сами и валяли её, потом из неё шили зипуны.",20,6.520000000000437
Rogovatka,"Ну-кось, это тебе не вот эту комнату,",13,2.5470000000000255
Rogovatka,"всё - ни костюмчика на нём, ничего нету, ну фуражку клали.",19,4.552999999999884
Rogovatka,"А я ихние лохунья - то с Вики, то с Полинки.",15,4.356000000000677
Rogovatka,А все равно мы... плохо у нас... балакаем вот мы.,15,4.003999999999905
Rogovatka,"А это он двадцать пять там, пять годов только с ними пожил, и вот ""Мама, - скажет, - господи,",26,5.6159999999999854
Rogovatka,"вот он по рядку кидает эту палку,",12,3.2519999999999527
Rogovatka,"Он тёплый. Дак и... ки... кино... как-то килопласт, или как-то его, может, не так.",23,7.289999999999964
Rogovatka,"Если делов нету, сейчас поливать уйдет.",13,3.769000000000233
Rogovatka,"Да они, может, на машине приедут.",12,2.54300000000012
Rogovatka,"а я у них не могу, вот говорят, иди к ним,",14,2.7760000000002947
Rogovatka,"шесть годиков оставался это от войны, ну он с тридцать четвёртого,",21,3.8259999999999934
Rogovatka,"Ну тапочки тогда у нас эти вот, сейчас уже всё купленое.",20,4.631999999999607
Rogovatka,"Уже все одно как мы вот говорим: как в пузыре,",15,4.881000000000313
Rogovatka,"А эту сено-то поддаваешь, а пыли-то там же оставается.",21,4.29300000000012
Rogovatka,"Я ж говорю: то я одна вот сейчас сяду,",13,2.2150000000001455
Rogovatka,"Ну и... там кадушка или там может какая, тогда ж ни чашки, ничего не было,",25,5.828000000000429
Rogovatka,"И вот она сутки пока там отбудет,",12,3.032000000000153
Rogovatka,Из этих зипунов шили тапочки умирать.,14,4.3969999999999345
Rogovatka,"а кто ж их тогда вот, как сейчас, а сейчас только родится, на нём всё есть,",21,3.858999999999469
Rogovatka,это же инвалидность.,7,1.5520000000001346
Rogovatka,"Вот сядем обедать, или ужинать, или завтракать.",16,4.468000000000302
Rogovatka,"и досточки на ней лежали,",9,2.8320000000003347
Rogovatka,"четыре человека, говорит, вот эту кастрюлю, говорит,",19,3.904000000000451
Rogovatka,"у меня такие ноги были, подошвы.",13,2.3359999999999985
Rogovatka,"и только молочком там забелим, мы его,",13,3.2409999999999854
Rogovatka,А что ты будешь делать?,7,1.7469999999998436
Rogovatka,"А то я ж тебе говорю, никак, бывало так-то мы гадко балакали, что невозможно.",27,5.581000000000131
Rogovatka,"сколько ты, как говорят, ни мылься, а идти-то надо, готовься.",19,6.769999999999982
Rogovatka,Ну вот она и тогда когда психанет.,12,2.792000000000371
Rogovatka,"А это вот где холодильники эти вот,",13,3.8209999999999127
Rogovatka,"Она наши вот эти, видишь, как вот я вам говорю, вот как мы-то жили, по-своему,",26,5.3689999999999145
Rogovatka,"Под каждой досточкой, вот сейчас хоть и он новый дом, а это тогда вот не было, чтоб глина не белить, мы вот этой обшили ДСП, а сейчас вон натягивают потолки, а у меня дюже года большие, я бы его и сейчас натянула бы.",72,12.259000000000016
Rogovatka,"Ну и деньги, как нехай ни тяжело, всё равно платят.",16,3.369999999999891
Rogovatka,"Ну вот, хоть молодец, хоть и",8,1.9500000000000457
Rogovatka,"там у одной бабки жил, она умерла, его выгнали, сейчас он с ними живет.",24,4.69800000000032
Rogovatka,"Ну что, птички там позавели, тоже каких-то индюшек, да и ещё каких-то мулатиков понахопали.",33,7.4220000000000255
Rogovatka,"поедем там за этими, лохуники, то дитям, то себе что-йто купить,",22,5.459000000000742
Rogovatka,"походят, знают, сядут - нет, вот будет бегать за ними, стерегет, гоняет их.",23,7.016999999999825
Rogovatka,"сварю там лапши или плову, там всё на свете.",14,4.041999999999462
Rogovatka,"Да, надо-ка, съестные да очень съестные!",13,3.225000000000364
Rogovatka,"А зиму там же это, да у меня там и тряпочка постлата, и там, у меня всё там, ну лето-то я могу, там-то мне любо.",38,6.930000000000064
Rogovatka,"вот на эту..., не на левую, а на правую, да, да, вот так,",18,5.670000000000073
Rogovatka,"Что, хоть там он ей отдаст эту пенсию,",12,2.9589999999998327
Rogovatka,"никогда, пешком-то, даже техники никакой не было, мы пешком ходили.",23,5.016000000000076
Rogovatka,"как спальня у них отделана, а это нам.",13,3.2590000000000146
Rogovatka,А я никогда из деревни никуда не выезжала...,17,3.100000000000364
Rogovatka,"и вот так начинаю себе хоть спину-то, я же не могу помыть,",20,4.6129999999999995
Rogovatka,"Ну у них-то пока вот двадцать пять,",10,3.194999999999709
Rogovatka,"Углевой утюг был,",6,2.8040000000000873
Rogovatka,"ну мало ли, вот хочется, а идти-то надо к деду под бок.",18,4.371999999999844
Rogovatka,Большой зипун шили мужской с этим...,10,3.212999999999738
Rogovatka,"а его скажет ""цебэ"" - он прямо едет.",12,5.414000000000669
Rogovatka,"Куда деваться, ну сколько Бог даст, конечно, сам живой никто не пойдет, а, как говорят,",26,6.26700000000028
Rogovatka,"всё ж новенькое одевают, а это всё тогда уже не скидают, а рвут,",23,6.231999999999971
Rogovatka,"Ну сейчас она мне и не надо, там пенсию принесут две этих, она скажет Наташа: ""Ай,",28,5.142000000000735
Rogovatka,"вот знал, ну не то что вот когда-нибудь в такси сядем,",15,4.027000000000044
Rogovatka,Вот а нам и не ставили ошибки.,11,2.488999999999578
Rogovatka,"Она вот если кто живет вот в таких семьях, она везде так получает.",22,5.208000000000538
Rogovatka,Отец двадцать получает шофёром.,11,3.2539999999999054
Rogovatka,"подошва и этот, как бы сщитые были.",13,3.180000000000291
Rogovatka,"вот Сашку, моего зятя, и хоть мужа.",12,2.563000000000102
Rogovatka,"Грамотный всё вот человек, а мы ж как вот говорим, так и пишем.",19,5.911000000000058
Rogovatka,Кто-йто идёт? Да может не сын ли приехал?,13,4.679000000000087
Rogovatka,"как им по-русски вот у нас скажут,",10,2.9989999999997963
Rogovatka,"Эти, да и уж эти холстинные-то, это уж коли-то пошли машинки.",23,5.1030000000000655
Rogovatka,"плитка и печь, всё было у нас в доме,",11,3.063000000000102
Rogovatka,"И то уж не такая комната, чтоб это, уж в давношних домах",19,4.1450000000000955
Rogovatka,"Хоть сколько-то минут у ней, да глянь,",10,2.230000000000018
Rogovatka,"Ну и вязанка дров лежала из леса,",12,2.8720000000002983
Rogovatka,"балакали плохо, у нас не вот был поймешь.",13,3.706000000000131
Rogovatka,"да и сиди помалкивай, с этою птицею.",14,3.8939999999993233
Rogovatka,"вот верите, я вот привыкла дома,",11,3.531999999999698
Rogovatka,давно живут-то и знали:,8,2.4030000000002474
Rogovatka,"а чи она снеслась, чи... ну и за яйцо и пошла война.",17,3.213999999999942
Rogovatka,"забуду подогнуться - гык, вот так - шишки с лоба не сходили!",18,6.11200000000008
Rogovatka,тоже уже год нету.,7,1.91599999999994
Rogovatka,"Да буду делать я всё помаленю, уж если не могу делать, тогда уже к вам, а там я никак не могу.",32,6.385999999999967
Rogovatka,"ни так не повернусь, ни так,",8,2.1340000000000146
Rogovatka,"да поехали!"". ""Да погоди, вот ещё вот этому не купила, да вот этому ещё не купила"", - ещё остались!",36,5.907000000000153
Rogovatka,"Ну тяжело, ну она всё-таки хоть часы.",13,3.5650000000000546
Rogovatka,"он тогда кто знает кого: это мать и куча детей и...,",17,3.369999999999891
Rogovatka,Любка ихняя овёс твой купит.,10,3.775000000000091
Rogovatka,"О, Дусь, слово дала, нет, не поеду"" -",11,4.632000000000517
Rogovatka,"а кто-йто пошёл, поздоровается, или кто-йто это подошёл.",20,3.804999999999836
Rogovatka,"А это один, и один, и один.",11,3.632000000000062
Rogovatka,"Ну вот сначала я, знаешь как, и писала, и читала, и всё, а потом день за день, день за день,",28,6.552999999999884
Rogovatka,"Ну гдей-то может говорили, в каждом селе своя слово.",17,4.585000000000036
Rogovatka,"Ну да вот как юда, вопьется в эту работу.",14,3.51700000000028
Rogovatka,Она нас познакомила с этой Настею.,13,3.3760000000002037
Rogovatka,"Если я их много накидаю, мне ж тоже их тяжело мыть,",18,2.9809999999999945
Rogovatka,"плохо, и никак.",5,2.214999999999918
Rogovatka,"мы привыкли - вилы, лопата, вот это, бывало песняка!",18,5.5770000000002256
Rogovatka,"Они там вот сейчас в Незнамово,",10,2.3340000000002874
Rogovatka,Да вот эта соседка моя уже пять годов вот нету.,17,3.1979999999998654
Rogovatka,"Ну место она, мы, если бывало скажут,",13,3.831000000000131
Rogovatka,Вот эта коровка была у нас.,10,2.7299999999999898
Rogovatka,"Тоже рак у ней появился и, давно их нет, обоих никого нету.",22,5.235999999999876
Rogovatka,"А мы ещё больше - то этот, то этот. Этот всигнул,",16,3.8259999999997945
