name,dedication
Модельная библиотека-филиал им. Н. К. Крупской,им. Н. К. Крупской
Красноярская городская детская библиотека им. А. Грина,им. А. С. Грина
Библиотека им. В. Маяковского г. Пушкино,им. В. В. Маяковского
Центральная городская библиотека им. Л. Н. Толстого г. Севастополя,им. Л. Н. Толстого
Филиал № 1 - библиотека им. П. П. Бажова г. Нижнего Новгорода,им. П. П. Бажова
Библиотека (универсальная) № 3 им. П. А. Суханова,им. П. А. Суханова
Детская библиотека им. А. Б. Горской г. Челябинска,им. А. Б. Горской
Центральная районная детская библиотека им. А. Пешкова,им. А. Пешкова
Специализированная детская библиотека № 25 им. Б. В. Аржанцева,им. Б. В. Аржанцева
Центральная библиотека им. Ф. Г. Сухова,им. Ф. Г. Сухова
Городская библиотека семейного чтения им. Дмитриева,им. Дмитриева
Городская детская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Библиотека им. А. А. Фета г. Орла,им. А. А. Фета
Центральная городская детская библиотека им. И. А. Докукина,им. И. А. Докукина
Центральная городская библиотека им. А. Д. Старцева,им. А. Д. Старцева
Библиотека им. Н. Некрасова г. Кургана,им. Н. А. Некрасова
Библиотека-филиал № 4 им. Ю. В. Бондарева,им. Ю. В. Бондарева
Межпоселенческая библиотека Касторенского района им. В. Г. Гордейчева,им. В. Г. Гордейчева
Бубинская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
"Городская библиотека им. Э. Н. Успенского, филиал № 6",им. Э. Н. Успенского
Библиотеки им. Маяковского – филиал № 1,им. В. В. Маяковского
Центральная районная библиотека им. В. Н. Ганичева,им. В. Н. Ганичева
Городская библиотека им. Я. И. Бередникова – филиал № 1,им. Я. И. Бередникова
Золотухинская детская модельная библиотека им. Героя Советского Союза В. В. Черинова,им. В. В. Черинова
Модельная библиотека им. Даута Юлтыя г. Белорецка,им. Даута Юлтыя
Библиотека им. Д. С. Лихачёва г. Кирово-Чепецка,им. Д. С. Лихачёва
Арбажская центральная библиотека им. А. П. Батуева,им. А. П. Батуева
Библиотека им. П. Хузангая,им. П. Хузангая
Светлогорская центральная библиотека им. А. З. Дмитровского,им. А. З. Дмитровского
Библиотека им. Н. Н. Муравьева-Амурского г. Владивостока,им. Н. Н. Муравьева-Амурского
Библиотека № 4 им. Г. К. Сапронова г. Иркутска,им. Г. К. Сапронова
Центральная городская библиотека им. В. И. Муравленко,им. В. И. Муравленко
Центральная библиотека им. Н. С. Клестова-Ангарского,им. Н. С. Клестова-Ангарского
Краснобаковская центральная библиотека им. Н. Г. Тумакова,им. Н. Г. Тумакова
Центральная детская библиотека им. А. С. Пушкина с. Большое Болдино,им. А. С. Пушкина
Библиотека для детей № 16 им. Л. В. Дьяконова,им. Л. В. Дьяконова
Детская библиотека им. А. Гайдара,им. А. П. Гайдара
Бежецкая центральная библиотека им. В. Я. Шишкова,им. В. Я. Шишкова
Модельная библиотека № 14 им. митрополита Макария (Булгакова) г. Старый Оскол,им. митрополита Макария
Центральная районная библиотека им. С. О. Тамба,им. С. О. Тамба
Нагорьевская библиотека им. Н. А. Брыкина,им. Н. А. Брыкина
Библиотека № 1 им. М. В. Фрунзе,им. М. В. Фрунзе
Библиотека им. М. М. Пришвина г. Тюмени,им. М. М. Пришвина
Библиотека им. И. У. Басаргина,им. И. У. Басаргина
Центральная библиотека им. В. В. Розанова г. Сергиев Посад,им. В. В. Розанова
Бородулинская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная библиотека им. В. Г. Короленко,им. В. Г. Короленко
Библиотека-филиал № 5 им. В. В. Вишневского,им. В. В. Вишневского
Библиотека им. М. Горького г. Новочеркасск,им. М. Горького
Библиотека № 11 им. Ф. Ф. Павленкова с. Зипуново,им. Ф. Ф. Павленкова
Библиотека № 2 им. А. А. Гришина,им. А. А. Гришина
Детская центральная библиотека им. П. П. Ершова,им. П. П. Ершова
Центральная детская и юношеская библиотека им. А. С. Пушкина г. Киржача,им. А. С. Пушкина
Центральная межпоселенческая библиотека им. Н. С. Устиновича,им. Н. С. Устиновича
Центральная городская библиотека им. Н. А. Островского,им. Н. А. Островского
Детская библиотека № 10 им. Николая Носова г. Санкт-Петербурга,им. Н. Н. Носова
Александровск-Сахалинская центральная библиотека им. М. С. Мицуля,им. М. С. Мицуля
Центральная районная библиотека им. В. Г. Короленко,им. В. Г. Короленко
Центральная районная детская библиотека им. В. Г. Белинского г. Нижнего Новгорода,им. В. Г. Белинского
Пинюгская библиотека семейного чтения им. А. И. Суворова,им. А. И. Суворова
Городская библиотека им. А. П. Чехова,им. А. П. Чехова
Библиотека им. М. Ю. Лермонтова,им. М. Ю. Лермонтова
Библиотека им. Александра Ивановича Куприна г. Армавира,им. А. И. Куприна
Красноярская городская библиотека им. С. Есенина,им. С. А. Есенина
Карьерская сельская библиотека – филиал им. И. И. Куренкова,им. И. И. Куренкова
Детская библиотека им. Ф. Э. Дзержинского,им. Ф. Э. Дзержинского
Библиотека им. Г. С. Ларковича № 5,им. Г. С. Ларковича
Филиал № 6 – библиотека им. Г. И. Успенского г. Нижнего Новгорода,им. Г. И. Успенского
Центральная районная библиотека им. Д. А. Фурманова,им. Д. А. Фурманова
Библиотека им. К. И. Чуковского,им. К. И. Чуковского
Городская библиотека им. Е. Е. Аксеновой,им. Е. Е. Аксеновой
Городская библиотека им. Ф. Н. Слепушкина,им. Ф. Н. Слепушкина
Троицкосунгурская модельная библиотека им. М. А. Шолохова,им. М. А. Шолохова
Библиотека им. М. А. Шолохова г. Новочеркасска,им. М. А. Шолохова
Центральная районная библиотека им. 1 Мая,им. 1 Мая
Библиотека-филиал № 3 им. И. В. Шамова,им. И. В. Шамова
Библиотека им. М. Шумилова (филиал № 8),им. М. Шумилова
Библиотека семейного чтения им. А. С. Неверова,им. А. С. Неверова
Городской центр истории новосибирской книги им. Н. П. Литвинова,им. Н. П. Литвинова
Гляденская центральная сельская библиотека – филиал № 1 им. С. Д. Гуляева,им. С. Д. Гуляева
Центральная городская библиотека им. Э. Э. Баллиона,им. Э. Э. Баллиона
Центральная городская библиотека им. А. В. Потаниной г. Иркутска,им. А. В. Потаниной
Библиотека № 16 им. Н. А. Добролюбова,им. Н. А. Добролюбова
Республиканская специальная библиотека для слепых и слабовидящих им. Ш. К. Еникеева,им. Ш. К. Еникеева
Детская библиотека им. А. К. Салтыкова,им. А. К. Салтыкова
Библиотека – Центр общения и информации им. И. Н. Григорьева,им. И. Н. Григорьева
Библиотека № 6 библиотечно-информационного центра им. П. П. Семенова-Тян-Шанского,им. П. П. Семенова-Тян-Шанского
Костромская областная библиотека для детей и молодежи им. А. Гайдара на Кинешемском шоссе,им. А. П. Гайдара
Библиотека № 9 им. А. М. Васнецова г. Кирова,им. А. М. Васнецова
Центральная городская библиотека им. П. П. Бажова,им. П. П. Бажова
Центральная городская библиотека им. А. Уержаа,им. А. Уержаа
Кабардино-Балкарская республиканская детская библиотека им. Бекмурзы Пачева,им. Бекмурзы Пачева
Центральная библиотека им. Р. Гамзатова г. Кизилюрта,им. Р. Гамзатова
Кобринская сельская библиотека им. В. Ю. Дербака,им. В. Ю. Дербака
Библиотека им. Н. С. Лескова,им. Н. С. Лескова
Саратовская областная библиотека для детей и юношества им. А. С. Пушкина,им. А. С. Пушкина
Зерноградская библиотека им. А. С. Пушкина,им. А. С. Пушкина
Городской филиал Ясногорской центральной библиотеки им. В. В. Вересаева,им. В. В. Вересаева
Библиотека-филиал № 22 им. Е. А. Баратынского,им. Е. А. Баратынского
Центральная городская библиотека им. Ф. И. Тютчева,им. Ф. И. Тютчева
Военно-историческая библиотека им. М. В. Водопьянова,им. М. В. Водопьянова
Детская библиотека им. А. С. Пушкина г. Иркутска,им. А. С. Пушкина
Центральная детская библиотека им. К. Минина,им. К. Минина
Центральная районная библиотека им. Б. Панина,им. Б. Панина
Центральная районная библиотека им. Г. Н. Потанина,им. Г. Н. Потанина
Центральная городская публичная библиотека им. В. Г. Белинского,им. В. Г. Белинского
Центральная детская библиотека им. Аркадия Гайдара г. Ангарска,им. А. П. Гайдара
Верхнеуральская городская библиотека им. П. М. Кудряшева,им. П. М. Кудряшева
Красноярская городская детская библиотека им. М. Пришвина,им. М. М. Пришвина
Центральная городская библиотека им. И. К. Калашникова,им. И. К. Калашникова
Филиал № 11 - библиотека им. А. А. Ахматовой г. Нижнего Новгорода,им. А. А. Ахматовой
Библиотека-филиал № 2 им. Е. И. Носова г. Курска,им. Е. И. Носова
Библиотека им. Ф. Г. Кедрова г. Ижевска,им. Ф. Г. Кедрова
Санчурская центральная библиотека им. А. М. Рыжова,им. А. М. Рыжова
Свердловская областная универсальная научная библиотека им. В. Г. Белинского,им. В. Г. Белинского
Центральная библиотека им. В. А. Пазухина г. Кинешмы,им. В. А. Пазухина
Центральная городская библиотека им. М. Ю. Лермонтова г. Бородино,им. М. Ю. Лермонтова
Библиотека им. А. Пискунова,им. А. Пискунова
Библиотека им. Н. Некрасова г. Рыбинска,им. Н. А. Некрасова
Центральная городская библиотека им. Фадеева,им. А. А. Фадеева
Модельная библиотека № 25 им. М. А. Осоргина,им. М. А. Осоргина
Красноярская городская библиотека им. Ф. Достоевского,им. Ф. М. Достоевского
Городская библиотека-филиал № 3 им. М. Сеспеля,им. М. Сеспеля
Библиотека им. П. А. Заломова г. Нижнего Новгорода,им. П. А. Заломова
Городская библиотека – филиал № 1 им. М. Бурангулова,им. М. Бурангулова
Зеленецкая библиотека-филиал им. А. А. Лыюрова,им. А. А. Лыюрова
Емашинская сельская модельная библиотека им. Ф. Н. Баишева,им. Ф. Н. Баишева
Городская библиотека им. А. Т. Черкасова,им. А. Т. Черкасова
Нившерская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека-филиал им. И. А. Наговицына «Библиотека нового поколения»,им. И. А. Наговицына
Библиотека им. А. Грина,им. А. С. Грина
Грайворонская центральная районная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Жулановская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Калининская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Сугоякская Павленковская библиотека им. С. И. Черепанова,им. С. И. Черепанова
Библиотека им. В. И. Даля г. Нижнего Новгорода,им. В. И. Даля
Асовская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Красноярская городская библиотека им. К. Паустовского,им. К. Паустовского
Библиотека-филиал № 12 им. К. Д. Воробьева,им. К. Д. Воробьева
Библиотека им. Б. Корнилова г. Нижнего Новгорода,им. Б. Корнилова
Библиотека № 7 им. А. П. Чехова г. Перми,им. А. П. Чехова
Центральная городская библиотека им. журнала «Смена»,им. журнала «Смена»
Нагорская городская библиотека им. В. А. Норсеева,им. В. А. Норсеева
Борисоглебская детская городская библиотека им. Ю. Ф. Третьякова,им. Ю. Ф. Третьякова
Библиотека № 21 им. А. Ф. Кучина,им. А. Ф. Кучина
Тюменцевская межпоселенческая центральная библиотека им. Г. В. Егорова,им. Г. В. Егорова
Сосногорская межпоселенческая центральная библиотека им. Я. М. Рочева,им. Я. М. Рочева
