name,dedication
Пермская краевая универсальная библиотека им. А. М. Горького,им. А. М. Горького
Центральная библиотека им. А. Фадеева,им. А. А. Фадеева
Детская библиотека им. А. С. Пушкина г. Константиновска,им. А. С. Пушкина
Модельная библиотека-филиал им. Н. К. Крупской,им. Н. К. Крупской
Детский информационный центр им. В. Сухомлинского (филиал № 2),им. В. Сухомлинского
Кировская областная библиотека для детей и юношества им. А. С. Грина,им. А. С. Грина
Пинюгская библиотека семейного чтения им. А. И. Суворова,им. А. И. Суворова
Городская библиотека № 13 им. Н. А. Некрасова г. Пензы,им. Н. А. Некрасова
Хвалынская межпоселенческая центральная библиотека им. С. С. Наровчатова,им. С. С. Наровчатова
Библиотека им. Володи Ульянова,им. В. Ульянова
Библиотека-филиал № 4 им. А. С. Новикова-Прибоя,им. А. С. Новикова-Прибоя
Библиотека им. М. Е. Салтыкова-Щедрина,им. М. Е. Салтыкова-Щедрина
Молодежная библиотека им. А. С. Пушкина – филиал № 7,им. А. С. Пушкина
Игринская центральная районная библиотека им. Кедра Митрея,им. Кедра Митрея
Городская библиотека-филиал № 3 им. М. Сеспеля,им. М. Сеспеля
Библиотека им. С. Есенина г. Азова,им. С. А. Есенина
Афипсипская сельская модельная библиотека им. К. Х. Жанэ,им. К. Х. Жанэ
Городская библиотека – филиал № 9 им. Пушкина,им. А. С. Пушкина
Межпоселенческая центральная библиотека им. С. А. Королева,им. С. А. Королева
Библиотека им. М. Е. Салтыкова-Щедрина города Ельца,им. М. Е. Салтыкова-Щедрина
Нагорьевская библиотека им. Н. А. Брыкина,им. Н. А. Брыкина
Детская библиотека-филиал № 5 им. А. П. Гайдара города Туапсе,им. А. П. Гайдара
Библиотека им. В. Шишкова,им. В. Я. Шишкова
Туванская сельская библиотека им. Г. И. Федорова,им. Г. И. Федорова
Областная детская библиотека им. И. А. Крылова,им. И. А. Крылова
Библиотека им. А. И. Герцена г. Нижнего Новгорода,им. А. И. Герцена
Библиотека-филиал № 5 им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная городская детская библиотека им. А. П. Гайдара г. Новочеркасска,им. А. П. Гайдара
Библиотека им. Н. К. Крупской г. Новосибирска,им. Н. К. Крупской
Кобринская сельская библиотека им. В. Ю. Дербака,им. В. Ю. Дербака
Библиотека им. А. С. Пушкина г. Октябрьска,им. А. С. Пушкина
Центральная городская библиотека им. Н. Байтерякова,им. Н. Байтерякова
Хлевищенская модельная библиотека им. Н. П. Рыжих,им. Н. П. Рыжих
Библиотека-филиал № 2 им. Н. Островского г. Туапсе,им. Н. А. Островского
Красноярская центральная городская детская библиотека им. Н. Островского,им. Н. А. Островского
Михайловская центральная детская библиотека им. Б. И. Вронского,им. Б. И. Вронского
Библиотека-филиал № 16 «Зал семейного чтения им. А. П. Гайдара»,им. А. П. Гайдара
Палевицкая библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Детская библиотека им. Афанасия Никитина,им. Афанасия Никитина
Астраханская областная научная библиотека им. Н. К. Крупской,им. Н. К. Крупской
Центральная городская библиотека им. Ф. А. Семенова г. Курска,им. Ф. А. Семенова
Калужская областная специальная библиотека для слепых им. Н. Островского,им. Н. А. Островского
Центральная библиотека им. К. Г. Паустовского п. Базарный Сызган,им. К. Г. Паустовского
Центральная городская детская библиотека им. Н. К. Крупской,им. Н. К. Крупской
Старооскольский филиал Белгородской библиотеки для слепых им. В. Я. Ерошенко,им. В. Я. Ерошенко
"Библиотека им. Н. А. Некрасова, филиал № 5 г. Нижнего Новгорода",им. Н. А. Некрасова
Межпоселенческая библиотека Амурского района им. К. Р. Выборова,им. К. Р. Выборова
Библиотека № 1 им. М. Е. Евсевьева,им. М. Е. Евсевьева
Библиотека Петровского сельского поселения им. А. С. Пушкина,им. А. С. Пушкина
Библиотека № 9 им. А. М. Васнецова г. Кирова,им. А. М. Васнецова
Алтайская краевая детская библиотека им. Н. К. Крупской,им. Н. К. Крупской
Библиотека № 9 им. Федора Наумова,им. Федора Наумова
Сельская библиотека – филиал № 2 им. А. П. Чехова,им. А. П. Чехова
Библиотека семейного чтения им. В. Бианки,им. В. В. Бианки
Усть-Вымская библиотека им. Н. М. Дьяконова,им. Н. М. Дьяконова
Дебесская районная библиотека им. С. П. Широбокова,им. С. П. Широбокова
Центральная детская библиотека им. К. Минина,им. К. Минина
Волгоградская областная универсальная научная библиотека им. М. Горького,им. М. Горького
Сысертская библиотека для детей и юношества им. П. П. Бажова,им. П. П. Бажова
Курумканская центральная районная библиотека им. С. Д. Ангабаева,им. С. Д. Ангабаева
Библиотека № 44 им. В. Г. Короленко (филиал № 2),им. В. Г. Короленко
Библиотека № 22 им. И. А. Бунина,им. И. А. Бунина
Библиотека № 8 им. В. А. Кораблинова г. Воронежа,им. В. А. Кораблинова
Центральная районная библиотека им. А. С. Пушкина г. Нижний Новгород,им. А. С. Пушкина
Детский отдел им. Н. К. Крупской г. Морозовска,им. Н. К. Крупской
Центральная городская библиотека им. Ф. М. Достоевского,им. Ф. М. Достоевского
Центральная городская библиотека им. Е. Р. Дашковой,им. Е. Р. Дашковой
Центральная районная библиотека им. С. С. Сурун-оола,им. С. С. Сурун-оола
Модельная детская библиотека им. Н. Ш. Куулар,им. Н. Ш. Куулар
Библиотека № 14 им. А. Луначарского г. Тольятти,им. А. В. Луначарского
Детская библиотека им. С. Я. Маршака г. Заволжье,им. С. Я. Маршака
Центральная городская библиотека им. А. С. Пушкина Минусинска,им. А. С. Пушкина
Большенеклиновский отдел им. В. Г. Саранских с. Большая Неклиновка,им. В. Г. Саранских
Библиотека им. В. И. Лунина,им. В. И. Лунина
Библиотека № 4 им. В. В. Маяковского г. Перми,им. В. В. Маяковского
Центральная городская библиотека им. А. И. Солженицына,им. А. И. Солженицына
Центральная модельная детская библиотека им. М. Горького,им. М. Горького
Центральная районная библиотека им. В. Г. Короленко,им. В. Г. Короленко
Центральная городская библиотека им. Д. Н. Мамина-Сибиряка,им. Д. Н. Мамина-Сибиряка
Библиотека им. С. Т. Аксакова,им. С. Т. Аксакова
Детская библиотека № 16 им. Аллы Стародубовой,им. А. Стародубовой
Центральная районная библиотека им. А. С. Пушкина п. Сокольское,им. А. С. Пушкина
Городская библиотека им. Ю. Р. Кисловского,им. Ю. Р. Кисловского
Библиотека-филиал № 17 им. М. А. Шолохова,им. М. А. Шолохова
Красноярская городская библиотека им. А. Блока,им. А. А. Блока
Центральная городская библиотека им. Н. Крупской,им. Н. К. Крупской
Детско-юношеская библиотека им. И. С. Тургенева г. Новочеркасска,им. И. С. Тургенева
Библиотека им. Л. А. Никоновой г. Новокузнецка,им. Л. А. Никоновой
Усть-Сыновская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека им. М. Шумилова (филиал № 8),им. М. Шумилова
Библиотека № 3 им. О. Ф. Берггольц г. Санкт-Петербург,им. О. Ф. Берггольц
Центральная городская библиотека им. А. Н. Арцибашева,им. А. Н. Арцибашева
Карьерская сельская библиотека – филиал им. И. И. Куренкова,им. И. И. Куренкова
Детская библиотека им. Ю. А. Гагарина,им. Ю. А. Гагарина
Библиотека № 11 им. А. С. Грибоедова,им. А. С. Грибоедова
Центральная районная детская библиотека им. В. П. Катаева,им. В. П. Катаева
"Городская библиотека, филиал № 2 им. В. И. Марченко",им. В. И. Марченко
Бисеровская модельная библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Родинская библиотека им. Ю. И. Макарова,им. Ю. И. Макарова
Центральная районная библиотека им. Б. Панина,им. Б. Панина
Библиотека № 4 им. Е. А. Исаева г. Воронежа,им. Е. А. Исаева
Филиал № 7 – библиотека им. Ф. Э. Дзержинского г. Нижнего Новгорода,им. Ф. Э. Дзержинского
Библиотека им. Д. С. Лихачёва г. Кирово-Чепецка,им. Д. С. Лихачёва
Центральная городская библиотека им. Гоголя,им. Н. В. Гоголя
Центральная городская библиотека им. А. М. Каутского,им. А. М. Каутского
Рудничная городская библиотека им. Л. А. Сафронова,им. Л. А. Сафронова
Центральная библиотека им. С. Сулеймановой,им. С. Сулеймановой
Республиканская детская библиотека Республики Татарстан им. Роберта Миннуллина,им. Роберта Миннуллина
Качканарская городская библиотека им. Ф. Т. Селянина (взрослая),им. Ф. Т. Селянина
Центральная библиотека им. Е. И. Аркадьева,им. Е. И. Аркадьева
Библиотека-филиал № 6 им. В. В. Ходарева,им. В. В. Ходарева
Детская библиотека им. М. Ю. Лермонтова г. Любима,им. М. Ю. Лермонтова
"Городская библиотека им. Э. Н. Успенского, филиал № 6",им. Э. Н. Успенского
Библиотека-филиал № 4 им. А. С. Пушкина,им. А. С. Пушкина
Районная детская библиотека им. С. В. Ягуповой,им. С. В. Ягуповой
Библиотека № 18 им. А. И. Куприна,им. А. И. Куприна
Центральная библиотека им. Н. Крупской г. Азова,им. Н. К. Крупской
Библиотека № 1 им. Салтыкова-Щедрина,им. М. Е. Салтыкова-Щедрина
Центральная городская библиотека им. А. С. Пушкина г. Перми,им. А. С. Пушкина
Центральная сельская библиотека с. п. им. М. Горького,им. М. Горького
Центральная детская библиотека им. Н. Н. Носова г. Тутаева,им. Н. Н. Носова
Центральная библиотека им. К. Г. Паустовского,им. К. Г. Паустовского
Центральная библиотека им. А. В. Луначарского г. Кропоткина,им. А. В. Луначарского
Библиотека им. Н. Носова г. Новочебоксарска,им. Н. Н. Носова
Библиотека № 3 им. В. Г. Гордейчева,им. В. Г. Гордейчева
Центральная детская библиотека им. К. И. Чуковского,им. К. И. Чуковского
Краеведческая библиотека – филиал № 1 им. В. Г. Белинского,им. В. Г. Белинского
Центральная библиотека им. А. А. Штевен,им. А. А. Штевен
Городская детская библиотека им. В. Д. Давыдовой,им. В. Д. Давыдовой
Шушенская центральная библиотека им. Н. К. Крупской,им. Н. К. Крупской
Любимская центральная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Читальный зал периодики Архангельской областной научной библиотеки им. Н. А. Добролюбова,им. Н. А. Добролюбова
Библиотека им. Н. А. Некрасова г. Новосибирска,им. Н. А. Некрасова
Библиотека-филиал № 21 им. А. И. Куприна,им. А. И. Куприна
Модельная центральная библиотека им. В. Н. Татищева,им. В. Н. Татищева
Детская библиотека им. А. М. Береснева г. Кемерово,им. А. М. Береснева
Калининская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная городская библиотека им. Н. В. Гоголя,им. Н. В. Гоголя
Воробьевская библиотека им. А. А. Романова,им. А. А. Романова
Усть-Телесская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека № 8 им. П. С. Кириллова,им. П. С. Кириллова
Детская библиотека им. З. И. Воскресенской г. Узловая,им. З. И. Воскресенской
Старотушкинская сельская библиотека им. Л. А. Гребнева,им. Л. А. Гребнева
Томаровская поселковая библиотека им. И. А. Чернухина,им. И. А. Чернухина
