name,dedication
Алтайская краевая детская библиотека им. Н. К. Крупской,им. Н. К. Крупской
Библиотека им. П. Васильева,им. П. Васильева
Томаровская поселковая библиотека им. И. А. Чернухина,им. И. А. Чернухина
Центральная детско-юношеская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Билярская сельская библиотека им. Кул Гали,им. Кул Гали
Таловская центральная библиотека им. Е. П. Дубровина,им. Е. П. Дубровина
Центральная городская библиотека им. А. П. Чехова,им. А. П. Чехова
Центральная библиотека им. А. Г. Дементьева,им. А. Г. Дементьева
Библиотека № 2 им. Н. В. Гоголя,им. Н. В. Гоголя
Специальная городская библиотека искусств им. А. С. Пушкина,им. А. С. Пушкина
Библиотека-филиал им. М. Джалиля – Центр татарской культуры и литературы,им. М. Джалиля
Центральная городская библиотека им. А. М. Горького,им. А. М. Горького
Нюрбинская центральная библиотека им. Ф. Г. Сафронова,им. Ф. Г. Сафронова
Библиотека № 21 им. А. Ф. Кучина,им. А. Ф. Кучина
Библиотека им. Маяковского – филиал № 3,им. В. В. Маяковского
Золотухинская детская модельная библиотека им. Героя Советского Союза В. В. Черинова,им. В. В. Черинова
Керченская центральная городская библиотека им. В. Г. Белинского,им. В. Г. Белинского
Центральная городская библиотека им. В. В. Верещагина,им. В. В. Верещагина
Модельная библиотека им. К. Аухатова с. Старый Курдым,им. К. Аухатова
Центральная городская библиотека им. Н. Островского,им. Н. А. Островского
Библиотека № 3 им. О. Ф. Берггольц г. Санкт-Петербург,им. О. Ф. Берггольц
Библиотека им. М. А. Лаврентьева,им. М. А. Лаврентьева
Центральная детская библиотека им. С. Маршака г. Бузулука,им. С. Я. Маршака
Красноярская городская детская библиотека им. Б. Житкова,им. Б. Житкова
Детское отделение Мценской межпоселенческой районной библиотеки им. И. С. Тургенева,им. И. С. Тургенева
Центральная детская библиотека им. А. П. Гайдара г. Ачинска,им. А. П. Гайдара
Центральная библиотека им. Ю. Гагарина г. Новочебоксарска,им. Ю. А. Гагарина
Сугоякская Павленковская библиотека им. С. И. Черепанова,им. С. И. Черепанова
Библиотека им. М. Е. Салтыкова-Щедрина,им. М. Е. Салтыкова-Щедрина
Библиотека им. И. С. Тургенева г. Новосибирска,им. И. С. Тургенева
Центральная библиотека им. В. Г. Короленко,им. В. Г. Короленко
Библиотека № 6 им. Ф. Ф. Павленкова с. Ваньки,им. Ф. Ф. Павленкова
Библиотека им. Н. Н. Старостина,им. Н. Н. Старостина
Межпоселенческая центральная библиотека им. братьев В. и Э. Сафоновых,им. братьев В. и Э. Сафоновых
Библиотека семейного чтения им. А. С. Пушкина г. Дзержинска,им. А. С. Пушкина
Центральная городская библиотека им. А. С. Пушкина г. Перми,им. А. С. Пушкина
Филиал № 10 – библиотека им. В. М. Шукшина г. Нижнего Новгорода,им. В. М. Шукшина
Библиотека им. С. А. Есенина г. Шахты,им. С. А. Есенина
Усть-Сыновская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека № 18 им. А. М. Горького,им. А. М. Горького
Библиотека им. А. Пискунова,им. А. Пискунова
Библиотека № 4 им. В. В. Маяковского г. Перми,им. В. В. Маяковского
Организационно-методический отдел детской библиотеки им. А. П. Гайдара,им. А. П. Гайдара
Библиотека-филиал № 7 им. Гайдара г. Орска,им. А. П. Гайдара
Межпоселенческая библиотека им. Е. И. Овсянкина,им. Е. И. Овсянкина
Библиотека им. И. У. Басаргина,им. И. У. Басаргина
Пушкарская сельская библиотека им. Т. Рыжовой,им. Т. Рыжовой
Библиотека им. А. Л. Барто,им. А. Л. Барто
Национальная библиотека Чеченской Республики им. А. А. Айдамирова,им. А. А. Айдамирова
Библиотека № 7 им. Б. С. Житкова,им. Б. С. Житкова
Библиотека им. М. Е. Салтыкова-Щедрина города Ельца,им. М. Е. Салтыкова-Щедрина
Городская библиотека № 13 им. Н. А. Некрасова г. Пензы,им. Н. А. Некрасова
Центральная городская библиотека им. И. К. Калашникова,им. И. К. Калашникова
Межпоселенческая библиотека им. Н. И. Родичева,им. Н. И. Родичева
Центральная районная библиотека им. И. Г. Истомина,им. И. Г. Истомина
Библиотека им. Г. Н. Хлебникова г. Комсомольска-на-Амуре,им. Г. Н. Хлебникова
Детский отдел Библиотеки им. А. С. Пушкина г. Майского,им. А. С. Пушкина
Детский отдел им. Н. К. Крупской г. Морозовска,им. Н. К. Крупской
Библиотека им. З. Космодемьянской г. Нижнего Новгорода,им. З. Космодемьянской
Библиотека им. П. А. Заломова г. Нижнего Новгорода,им. П. А. Заломова
Белгородская государственная специальная библиотека для слепых им. В. Я. Ерошенко,им. В. Я. Ерошенко
Библиотека им. К. И. Чуковского,им. К. И. Чуковского
Детская библиотека № 6 им. В. В. Бианки,им. В. В. Бианки
Михайловская центральная районная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Центральная сельская библиотека с. п. им. М. Горького,им. М. Горького
Библиотека-филиал № 3 им. И. А. Бурмистрова,им. И. А. Бурмистрова
Аннинская центральная библиотека им. Е. П. Ростопчиной,им. Е. П. Ростопчиной
Библиотека № 17 им. А. С. Макаренко,им. А. С. Макаренко
Слободская городская библиотека им. А. Грина (отдел обслуживания),им. А. С. Грина
Библиотека им. Н. Носова г. Новочебоксарска,им. Н. Н. Носова
Центральная библиотека им. В. Т. Слипенчука с. Черниговка,им. В. Т. Слипенчука
Центральная детская библиотека им. А. В. Митяева,им. А. В. Митяева
Введено-Готнянская модельная библиотека – филиал № 8 им. В. В. Курбатова,им. В. В. Курбатова
Библиотека № 1 им. П. А. Столыпина,им. П. А. Столыпина
Бежецкая центральная библиотека им. В. Я. Шишкова,им. В. Я. Шишкова
Центр семейного чтения им. А. С. Пушкина,им. А. С. Пушкина
Зашижемская сельская библиотека им. Ю. С. Розадорского,им. Ю. С. Розадорского
Троицкая сельская библиотека им. В. И. Ренова,им. В. И. Ренова
Красноярская городская библиотека им. Н. Некрасова,им. Н. А. Некрасова
Библиотека им. Н.А. Некрасова,им. Н. А. Некрасова
Библиотека им. А. П. Чехова г. Дзержинска,им. А. П. Чехова
Библиотека семейного чтения им. А. С. Неверова,им. А. С. Неверова
Центральная районная библиотека им. И. Н. Сабирова,им. И. Н. Сабирова
Детско-юношеская библиотека – филиал № 1 им. В. И. Лихоносова г. Анапы,им. В. И. Лихоносова
Детская библиотека им. М. Ю. Лермонтова г. Любима,им. М. Ю. Лермонтова
Орловская областная научная универсальная публичная библиотека им. И. А. Бунина,им. И. А. Бунина
Библиотека-филиал № 17 им. А. С. Грина,им. А. С. Грина
Филиал № 2 – библиотека им. Декабристов,им. Декабристов
Неволинская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Свердловская областная специальная библиотека для незрячих и слабовидящих им. Д. Н. Мамина-Сибиряка,им. Д. Н. Мамина-Сибиряка
Библиотека-филиал № 5 им. А. П. Чехова,им. А. П. Чехова
Библиотека № 39 им. А. Н. Корольковой,им. А. Н. Корольковой
Молодежная библиотека им. А. П. Чехова г. Благовещенска,им. А. П. Чехова
Военно-историческая библиотека им. М. В. Водопьянова,им. М. В. Водопьянова
Городская библиотека № 17 г. Пензы им. А. Б. Мариенгофа,им. А. Б. Мариенгофа
Библиотека-филиал им. Н. В. Гоголя г. Нижнего Новгорода,им. Н. В. Гоголя
Библиотека № 12 им. Н. А. Некрасова,им. Н. А. Некрасова
Центральная городская библиотека им. Ф. М. Достоевского г. Назарово,им. Ф. М. Достоевского
Центральная детская и юношеская библиотека им. А. С. Пушкина г. Киржача,им. А. С. Пушкина
Качканарская городская библиотека им. Ф. Т. Селянина (взрослая),им. Ф. Т. Селянина
Модельная Центральная детская библиотека им. М. Горького,им. М. Горького
Библиотека им. Л. Н. Толстого,им. Л. Н. Толстого
Библиотека им. М. Ю. Лермонтова – филиал № 5,им. М. Ю. Лермонтова
Серафимовичская центральная районная библиотека им. А. С. Серафимовича,им. А. С. Серафимовича
Филиал Вологодской библиотеки им. И. В. Бабушкина,им. И. В. Бабушкина
Библиотечный центр «Дом семьи» им. Н. А. Заболоцкого,им. Н. А. Заболоцкого
Библиотека № 1 им. Н. К. Крупской «Переплет» г. Санкт-Петербурга,им. Н. К. Крупской
Центральная библиотека им. Олега Чупрова,им. Олега Чупрова
Библиотека им. А. Н. Толстого Московского района Нижнего Новгорода,им. А. Н. Толстого
Библиотека-филиал № 1 им. П. А. Павленко,им. П. А. Павленко
Центральная детская библиотека им. К. Минина,им. К. Минина
Детская библиотека № 10 им. Николая Носова г. Санкт-Петербурга,им. Н. Н. Носова
Красноярская городская библиотека им. А. Чехова,им. А. П. Чехова
Новоусманская детская библиотека им. А. С. Пушкина,им. А. С. Пушкина
Набережночелнинский филиал библиотеки для слепых им. Ш. К. Еникеева,им. Ш. К. Еникеева
Библиотека-филиал им. И. А. Наговицына «Библиотека нового поколения»,им. И. А. Наговицына
Библиотека № 8 им. Н. А. Островского г. Перми,им. Н. А. Островского
Библиотека-филиал № 3 им. Шевченко,им. Т. Г. Шевченко
Библиотека совхоза им. Воровского - филиал № 25,им. Воровского
Областная специальная библиотека им. В. Г. Короленко,им. В. Г. Короленко
Библиотека им. Н. В. Гоголя,им. Н. В. Гоголя
Центральная детская библиотека им. Е. И. Чекина,им. Е. И. Чекина
Детская центральная библиотека им. П. П. Ершова,им. П. П. Ершова
Центральная детская модельная библиотека им. В. И. Воробьева,им. В. И. Воробьева
Библиотека № 9 им. М. М. и Е. П. Нарышкиных,им. М. М. и Е. П. Нарышкиных
Межпоселенческая библиотека им. В. М. Клыкова,им. В. М. Клыкова
Новосильский библиотечный филиал им. А. А. Ростовцевой,им. А. А. Ростовцевой
Асовская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Колыванская детская библиотека им. Н. К. Крупской,им. Н. К. Крупской
Читальный зал периодики Архангельской областной научной библиотеки им. Н. А. Добролюбова,им. Н. А. Добролюбова
Центральная детская библиотека им. Героя Советского Союза А. И. Захарова,им. А. И. Захарова
Детская библиотека им. З. И. Воскресенской г. Узловая,им. З. И. Воскресенской
Филатовская сельская библиотека им. Г. Н. Веговой,им. Г. Н. Веговой
Туванская сельская библиотека им. Г. И. Федорова,им. Г. И. Федорова
Библиотека № 4 им. М. Г. Исаковой,им. М. Г. Исаковой
Белореченская сельская библиотека им. П. Е. Русских,им. П. Е. Русских
Центральная городская библиотека им. И. А. Новикова,им. И. А. Новикова
Библиотека им. М. И. Платова г. Шахты,им. М. И. Платова
Калининская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная детская библиотека им. А. В. Мишина,им. А. В. Мишина
Библиотека № 6 им. К. И. Чуковского г. Саранска,им. К. И. Чуковского
Краснобаковская центральная библиотека им. Н. Г. Тумакова,им. Н. Г. Тумакова
Библиотека № 13 им. В. Г. Короленко г. Перми,им. В. Г. Короленко
Красноярская городская библиотека им. А. Фадеева,им. А. А. Фадеева
Красноярская городская библиотека им. К. Паустовского,им. К. Паустовского
Библиотека № 11 им. О. М. Любовикова,им. О. М. Любовикова
Библиотека-филиал № 6 им. И. А. Гончарова,им. И. А. Гончарова
