name,dedication
Библиотека им. С. Я. Маршака г. Санкт-Петербурга,им. С. Я. Маршака
Филипповская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Билярская сельская библиотека им. Кул Гали,им. Кул Гали
"Городская библиотека, филиал № 2 им. В. И. Марченко",им. В. И. Марченко
Карьерская сельская библиотека – филиал им. И. И. Куренкова,им. И. И. Куренкова
Барсаевская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Детская библиотека им. И. В. Александрова,им. И. В. Александрова
Центральная библиотека им. М. Н. Богданова г. Барыша,им. М. Н. Богданова
Хлевищенская модельная библиотека им. Н. П. Рыжих,им. Н. П. Рыжих
Мухинская сельская библиотека им. В. А. Архипова,им. В. А. Архипова
Детская библиотека им. З. И. Воскресенской г. Узловая,им. З. И. Воскресенской
Таремская библиотека им. М. С. Хорошева,им. М. С. Хорошева
Корткеросская центральная библиотека им. М. Н. Лебедева,им. М. Н. Лебедева
Библиотека им. Н. Островского,им. Н. А. Островского
Библиотека № 4 им. Е. А. Исаева г. Воронежа,им. Е. А. Исаева
Центральная районная библиотека им. Б. Панина,им. Б. Панина
Городская детская библиотека-филиал № 1 им. С. Я. Маршака,им. С. Я. Маршака
Центральная библиотека им. П. И. Федорова,им. П. И. Федорова
Центральная городская библиотека им. А. И. Солженицына,им. А. И. Солженицына
Библиотека семейного чтения им. С. Маршака,им. С. Я. Маршака
Библиотека-филиал № 12 им. К. Д. Воробьева,им. К. Д. Воробьева
Владимирская сельская библиотека им. С. В. Афоньшина,им. С. В. Афоньшина
Библиотека им. В. Шукшина,им. В. М. Шукшина
Свердловская областная библиотека для детей и молодежи им. В. П. Крапивина на ул. Советской,им. В. П. Крапивина
Удомельская центральная библиотека им. Н. А. Зворыкина,им. Н. А. Зворыкина
Детская библиотека им. А. П. Гайдара г. Курган,им. А. П. Гайдара
Асовская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека № 4 им. В. В. Маяковского г. Перми,им. В. В. Маяковского
Библиотека № 11 им. Я. Гашека,им. Я. Гашека
Библиотека семейного чтения им. И. Зуева,им. И. Зуева
Центральная детская библиотека им. А. В. Митяева,им. А. В. Митяева
Красноярская городская библиотека им. М. Светлова,им. М. Светлова
Библиотека им. А. Пушкина г. Азова,им. А. С. Пушкина
Центральная районная библиотека им. И. П. Мордвинова,им. И. П. Мордвинова
Центральная детская библиотека им. Гагарина г. Орска,им. Ю. А. Гагарина
Библиотека № 16 им. Н. А. Добролюбова,им. Н. А. Добролюбова
Валуйский филиал Белгородской библиотеки для слепых им. В. Я. Ерошенко,им. В. Я. Ерошенко
Библиотека-филиал № 11 им. К. Станюковича,им. К. Станюковича
Центральная районная детская библиотека им. А. Пешкова,им. А. Пешкова
Городская библиотека им. А. Т. Черкасова,им. А. Т. Черкасова
Библиотека им. А. С. Пушкина г. Майского,им. А. С. Пушкина
Детский отдел им. Н. К. Крупской г. Морозовска,им. Н. К. Крупской
Библиотека им. К. Д. Воробьева,им. К. Д. Воробьева
Библиотека № 7 им. Л. Н. Толстого,им. Л. Н. Толстого
Михайловская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная городская библиотека им. А. С. Пушкина Минусинска,им. А. С. Пушкина
Библиотека им. Л. Красина,им. Л. Красина
Детская библиотека им. Виталия Бианки,им. В. В. Бианки
Библиотека им. космонавта А. А. Леонова,им. космонавта А. А. Леонова
Центральная городская библиотека им. Н. К. Крупской г. Тамбова,им. Н. К. Крупской
Специализированная библиотека № 15 им. Н. Н. Благова,им. Н. Н. Благова
Центральная библиотека им. А. В. Луначарского г. Кропоткина,им. А. В. Луначарского
Модельная библиотека им. Николая Килькеева,им. Николая Килькеева
Национально-краеведческая библиотека – филиал № 42 им. Ф. Шафигуллина,им. Ф. Шафигуллина
Центральная городская библиотека им. А. Вампилова,им. А. Вампилова
Библиотека № 3 им. В. Г. Гордейчева,им. В. Г. Гордейчева
Библиотека-филиал № 7 им. Гайдара г. Орска,им. А. П. Гайдара
Локосовская библиотека им. И. Е. Коровина,им. И. Е. Коровина
Городская библиотека им. Б. Костюковского,им. Б. Костюковского
Центральная городская библиотека им. П. Л. Проскурина,им. П. Л. Проскурина
Модельная библиотека № 25 им. М. А. Осоргина,им. М. А. Осоргина
Усть-Телесская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Славянская межпоселенческая центральная библиотека им. Н. Я. Данилевского,им. Н. Я. Данилевского
Библиотека им. Б. Корнилова г. Нижнего Новгорода,им. Б. Корнилова
Областная специальная библиотека им. В. Г. Короленко,им. В. Г. Короленко
Центральная межпоселенческая библиотека им. Н. С. Устиновича,им. Н. С. Устиновича
Межпоселенческая библиотека им. В. М. Клыкова,им. В. М. Клыкова
Библиотека им. С. А. Есенина,им. С. А. Есенина
Красненская сельская библиотека-клуб им. Г. С. Малеванкиной,им. Г. С. Малеванкиной
Библиотека им. Н. А. Некрасова г. Новосибирска,им. Н. А. Некрасова
Центральная городская библиотека им. А. И. Герцена,им. А. И. Герцена
Библиотека № 35 им. Б. И. Стукалина,им. Б. И. Стукалина
Хоринская центральная межпоселенческая библиотека им. Д. З. Жалсараева,им. Д. З. Жалсараева
Ставропольская краевая универсальная научная библиотека им. М. Ю. Лермонтова,им. М. Ю. Лермонтова
Центральная районная библиотека им. Н. В. Гоголя г. Санкт-Петербурга,им. Н. В. Гоголя
Библиотека-филиал № 16 им. Хусаина Ямашева,им. Хусаина Ямашева
Арбажская центральная библиотека им. А. П. Батуева,им. А. П. Батуева
Ангинская сельская библиотека им. А. П. Щапова,им. А. П. Щапова
Березовская центральная библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная библиотека им. Н. С. Клестова-Ангарского,им. Н. С. Клестова-Ангарского
Троицкосунгурская модельная библиотека им. М. А. Шолохова,им. М. А. Шолохова
Филиал № 10 - библиотека им. М. И. Цветаевой,им. М. И. Цветаевой
Центральная городская детская библиотека им. С. Я. Маршака,им. С. Я. Маршака
Детская библиотека им. Ф. Э. Дзержинского,им. Ф. Э. Дзержинского
Центральная библиотека им. А. Фадеева,им. А. А. Фадеева
Библиотека № 11 им. О. М. Любовикова,им. О. М. Любовикова
Городская библиотека им. Е. Е. Аксеновой,им. Е. Е. Аксеновой
Библиотека № 12 им. Н. А. Некрасова,им. Н. А. Некрасова
Центральная районная детская библиотека им. И. Крылова г. Нижнего Новгорода,им. И. А. Крылова
Городская библиотека № 7 им. А. И. Куприна г. Пензы,им. А. И. Куприна
Библиотека им. Ю. П. Кузнецова,им. Ю. П. Кузнецова
Детская библиотека им. Л. А. Кассиля,им. Л. А. Кассиля
Центральная детская библиотека им. С. Маршака г. Бузулука,им. С. Я. Маршака
Викторопольская модельная библиотека – филиал № 1 им. Н. П. Таволжанского,им. Н. П. Таволжанского
Карабановская городская библиотека им. Ю. Н. Худова,им. Ю. Н. Худова
Комаровская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека для детей № 16 им. Л. В. Дьяконова,им. Л. В. Дьяконова
Библиотека № 14 им. А. Луначарского г. Тольятти,им. А. В. Луначарского
Никольская поселенческая библиотека им. А. К. Филатова,им. А. К. Филатова
Межпоселенческая библиотека Амурского района им. К. Р. Выборова,им. К. Р. Выборова
Городская библиотека им. В. А. Чивилихина,им. В. А. Чивилихина
Кежемская межпоселенческая центральная районная библиотека им. А. Ф. Карнаухова,им. А. Ф. Карнаухова
Дульдургинская межпоселенческая центральная библиотека им. Ж. Тумунова,им. Ж. Тумунова
Библиотека № 18 им. А. И. Куприна,им. А. И. Куприна
Филиал № 10 – библиотека им. В. М. Шукшина г. Нижнего Новгорода,им. В. М. Шукшина
Центральная библиотека им. Ф. Алиевой г. Каспийска,им. Ф. Алиевой
Библиотека им. И. М. Киселева,им. И. М. Киселева
Модельная библиотека им. В. В. Куйбышева г. Новосибирска,им. В. В. Куйбышева
Борисоглебская детская городская библиотека им. Ю. Ф. Третьякова,им. Ю. Ф. Третьякова
Центральная городская библиотека им. К. Т. Хлебникова,им. К. Т. Хлебникова
Библиотека им. Л. Агакова − филиал № 17,им. Л. Агакова
Бисеровская модельная библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная городская библиотека им. Д. Н. Мамина-Сибиряка г. Ирбита,им. Д. Н. Мамина-Сибиряка
Городская библиотека – филиал № 1 им. Маяковского,им. В. В. Маяковского
Центральная городская библиотека им. М. Ю. Лермонтова г. Бородино,им. М. Ю. Лермонтова
Тяжинская центральная окружная библиотека им. Н. И. Масалова,им. Н. И. Масалова
Модельная библиотека им. К. Аухатова с. Старый Курдым,им. К. Аухатова
Библиотека № 1 им. Н. А. Островского,им. Н. А. Островского
Филиал № 5 – библиотека им. К. А. Тимирязева г. Нижнего Новгорода,им. К. А. Тимирязева
Центр чтения детей им. Б. Абидуева,им. Б. Абидуева
Одоевская районная библиотека им. Н. В. Денисова,им. Н. В. Денисова
Центральная городская библиотека им. А. С. Пушкина г. Ачинска,им. А. С. Пушкина
Библиотека семейного чтения и досуга им. С. Я. Маршака,им. С. Я. Маршака
Арзамасская центральная районная библиотека им. И. Н. Сахарова,им. И. Н. Сахарова
Красноярская городская детская библиотека им. О. Кошевого,им. О. Кошевого
Библиотека № 2 им. Федора Абрамова г. Санкт-Петербурга,им. Ф. А. Абрамова
Центральная библиотека им. Н. Рубцова,им. Н. М. Рубцова
Детская библиотека № 8 им. Н. Островского,им. Н. А. Островского
Библиотека № 9 им. М. М. и Е. П. Нарышкиных,им. М. М. и Е. П. Нарышкиных
Детская библиотека им. В. В. Бианки,им. В. В. Бианки
Библиотека им. братьев Стругацких,им. братьев Стругацких
Межпоселенческая центральная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Центральная детская библиотека им. А. В. Ганзен,им. А. В. Ганзен
Опочецкая районная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Центральная детская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Клинская центральная детская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Библиотека им. А. С. Пушкина г. Октябрьска,им. А. С. Пушкина
Центральная библиотека им. И. И. Фешина,им. И. И. Фешина
Центральная районная библиотека им. А. П. Чехова г. Санкт-Петербурга,им. А. П. Чехова
Библиотека № 17 им. Г. Я. Бакланова г. Воронежа,им. Г. Я. Бакланова
Белохолуницкая детская библиотека им. Н. И. Марихина,им. Н. И. Марихина
Библиотека № 25 им. Всеволода Иванова,им. В. Иванова
Центральная сельская библиотека с. п. им. М. Горького,им. М. Горького
Тавровская поселенческая библиотека им. Ю. Н. Говорухо-Отрока – филиал № 27,им. Ю. Н. Говорухо-Отрока
Областная юношеская библиотека им. А. А. Суркова,им. А. А. Суркова
Центральная городская библиотека им. Ф. А. Семенова г. Курска,им. Ф. А. Семенова
