name,dedication
Культурный центр семейного чтения и досуга им. А. П. Гайдара,им. А. П. Гайдара
Библиотека им. М. Е. Салтыкова-Щедрина,им. М. Е. Салтыкова-Щедрина
Межпоселенческая центральная библиотека им. Александра Кердана г. Коркино,им. А. Кердана
Городской центр истории новосибирской книги им. Н. П. Литвинова,им. Н. П. Литвинова
Библиотека семейного чтения им. А. С. Пушкина г. Дзержинска,им. А. С. Пушкина
Библиотека им. А. С. Грибоедова г. Нижнего Новгорода,им. А. С. Грибоедова
Центральная библиотека им. С. И. Шуртакова г. Сергача,им. С. И. Шуртакова
Центральная городская библиотека им. Е. И. Носова,им. Е. И. Носова
Библиотека семейного чтения им. В. Давыдова-Анатри г. Новочебоксарска,им. В. Давыдова-Анатри
Республиканская детская библиотека Республики Татарстан им. Роберта Миннуллина,им. Роберта Миннуллина
Бымовская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная детская библиотека им. А. C. Макаренко г. Евпатории,им. А. C. Макаренко
Свердловская областная универсальная научная библиотека им. В. Г. Белинского,им. В. Г. Белинского
Филиал № 11 - библиотека им. А. А. Ахматовой г. Нижнего Новгорода,им. А. А. Ахматовой
Курская областная универсальная научная библиотека им. Н. Н. Асеева,им. Н. Н. Асеева
Никольская поселенческая библиотека им. А. К. Филатова,им. А. К. Филатова
Библиотека Петровского сельского поселения им. А. С. Пушкина,им. А. С. Пушкина
Центральная детская библиотека им. К. И. Чуковского,им. К. И. Чуковского
Библиотека № 19 им. И. С. Тургенева,им. И. С. Тургенева
Центральная районная библиотека им. Б. Панина,им. Б. Панина
Кирсинская центральная библиотека им. Г. М. Вяземского,им. Г. М. Вяземского
Геленджикский филиал Краснодарской библиотеки для слепых им. А. П. Чехова,им. А. П. Чехова
Библиотека им. А. Н. Островского г. Нижнего Новгорода,им. А. Н. Островского
Волгоградская областная универсальная научная библиотека им. М. Горького,им. М. Горького
Красноярская городская детская библиотека им. В. Дубинина,им. В. Дубинина
Библиотека им. В. Дубинина,им. В. Дубинина
Городской филиал Ясногорской центральной библиотеки им. В. В. Вересаева,им. В. В. Вересаева
Межпоселенческая библиотека Касторенского района им. В. Г. Гордейчева,им. В. Г. Гордейчева
Серафимовичская центральная районная библиотека им. А. С. Серафимовича,им. А. С. Серафимовича
Библиотека-филиал № 11 им. Н. Ю. Корнеева г. Курска,им. Н. Ю. Корнеева
Калужская городская библиотека – филиал № 8 им. Есенина,им. С. А. Есенина
Библиотека № 9 им. Даниила Гранина г. Санкт-Петербурга,им. Д. А. Гранина
Библиотека № 12 им. Н. А. Некрасова,им. Н. А. Некрасова
Библиотека № 44 им. В. Г. Короленко (филиал № 2),им. В. Г. Короленко
Библиотека № 2 им. А. А. Гришина,им. А. А. Гришина
Филиал № 10 – библиотека им. В. М. Шукшина г. Нижнего Новгорода,им. В. М. Шукшина
Библиотека № 4 им. Г. К. Сапронова г. Иркутска,им. Г. К. Сапронова
Центральная городская детская библиотека им. Е. А. Пермяка,им. Е. А. Пермяка
Межпоселенческая центральная библиотека им. А. Т. Черкасова,им. А. Т. Черкасова
Детская библиотека им. К. М. Станюковича г. Нижнего Новгорода,им. К. М. Станюковича
Центральная детская библиотека им. А. П. Гайдара г. Каменск-Шахтинского,им. А. П. Гайдара
Детская библиотека № 21 им. С. К. Устинова г. Иркутска,им. С. К. Устинова
Центральная городская библиотека им. И. А. Новикова,им. И. А. Новикова
Детская библиотека № 6 им. В. Г. Короленко,им. В. Г. Короленко
Центральная районная библиотека им. Н. В. Гоголя г. Санкт-Петербурга,им. Н. В. Гоголя
Библиотека-филиал № 4 им. Н. К. Крупской,им. Н. К. Крупской
Городская библиотека № 4 им. В. П. Астафьева,им. В. П. Астафьева
Библиотека им. И. Л. Дроздова,им. И. Л. Дроздова
Городская библиотека им. В. М. Шукшина г. Сосновоборска,им. В. М. Шукшина
Центральная районная библиотека им. С. О. Тамба,им. С. О. Тамба
Центральная библиотека им. Ю. Гагарина г. Новочебоксарска,им. Ю. А. Гагарина
Моргаушская центральная районная детская библиотека им. А. Г. Николаева,им. А. Г. Николаева
Центральная детская библиотека им. А. П. Гайдара г. Дивногорска,им. А. П. Гайдара
Библиотека им. Н. С. Лескова,им. Н. С. Лескова
Библиотека им. Б. Корнилова г. Нижнего Новгорода,им. Б. Корнилова
Библиотека им. Н. К. Крупской г. Краснодара,им. Н. К. Крупской
Красноярская городская библиотека им. А. Серафимовича,им. А. С. Серафимовича
Библиотека-репозиторий (Никольская) МЦБС им. М.Ю. Лермонтова,им. М. Ю. Лермонтова
Залазнинская сельская библиотека им. И. В. Алфимова,им. И. В. Алфимова
Национально-краеведческая библиотека – филиал № 42 им. Ф. Шафигуллина,им. Ф. Шафигуллина
Красноярская городская библиотека им. М. Булгакова,им. М. Булгакова
Библиотечный центр «Дом семьи» им. Н. А. Заболоцкого,им. Н. А. Заболоцкого
Центральная библиотека им. Н. В. Гоголя г. Александрова,им. Н. В. Гоголя
Красноярская городская детская библиотека им. Г. Щукина,им. Г. Щукина
Филиал № 9 – библиотека им. В. И. Чапаева г. Нижнего Новгорода,им. В. И. Чапаева
Раздольненская центральная районная библиотека им. А. И. Домбровского,им. А. И. Домбровского
Модельная специализированная детская библиотека № 24 им. А. С. Пушкина,им. А. С. Пушкина
Центральная городская библиотека им. В. В. Волоскова,им. В. В. Волоскова
Борисоглебская центральная городская библиотека им. В. Кина,им. В. Кина
Троицкосунгурская модельная библиотека им. М. А. Шолохова,им. М. А. Шолохова
Библиотека им. М. Шумилова (филиал № 8),им. М. Шумилова
Библиотека им. И. С. Тургенева г. Орла,им. И. С. Тургенева
Библиотека-филиал № 5 им. А. П. Чехова,им. А. П. Чехова
Библиотека-филиал № 16 им. Хусаина Ямашева,им. Хусаина Ямашева
Томская областная библиотека им. А. С. Пушкина (корпус № 2),им. А. С. Пушкина
Библиотека им. В. Шукшина,им. В. М. Шукшина
Модельная библиотека-филиал им. Н. К. Крупской,им. Н. К. Крупской
Библиотека им. Н. Н. Муравьева-Амурского г. Владивостока,им. Н. Н. Муравьева-Амурского
Лальская городская библиотека им. И. С. Пономарева,им. И. С. Пономарева
Библиотека № 14 им. А. Луначарского г. Тольятти,им. А. В. Луначарского
Библиотека-филиал № 5 им. В. В. Вишневского,им. В. В. Вишневского
Шестаковская сельская библиотека им. А. П. Батуева,им. А. П. Батуева
Орловская областная научная универсальная публичная библиотека им. И. А. Бунина,им. И. А. Бунина
Бисеровская модельная библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека-филиал № 39 им. С. Скитальца,им. С. Скитальца
Библиотека-филиал № 13 им. И. В. Кашпурова,им. И. В. Кашпурова
Филиал № 3 – библиотека им. И. В. Мичурина г. Нижнего Новгорода,им. И. В. Мичурина
Межпоселенческая центральная библиотека им. братьев В. и Э. Сафоновых,им. братьев В. и Э. Сафоновых
Библиотека № 5 им. С. Я. Маршака,им. С. Я. Маршака
Библиотека им. С. Есенина г. Азова,им. С. А. Есенина
Библиотека № 8 для детей и юношества им. А. П. Гайдара г. Кирова,им. А. П. Гайдара
Библиотека-филиал № 10 им. И. А. Куратова,им. И. А. Куратова
Библиотека № 17 им. А. С. Макаренко,им. А. С. Макаренко
Специальная городская библиотека искусств им. А. С. Пушкина,им. А. С. Пушкина
Центральная библиотека им. Н. К. Крупской г. Самары,им. Н. К. Крупской
Филиал № 7 – библиотека им. А. П. Чехова г. Нижнего Новгорода,им. А. П. Чехова
Вожгальская сельская библиотека им. Ф. И. Шаляпина,им. Ф. И. Шаляпина
Малопургинская районная библиотека им. С. Самсонова,им. Ю. С. Самсонова
Кувинская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Опочецкая районная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Центральная сельская библиотека с. п. им. М. Горького,им. М. Горького
Юношеская модельная библиотека им. А. С. Васильева № 1,им. А. С. Васильева
Межпоселенческая центральная библиотека им. С. А. Королева,им. С. А. Королева
Центральная районная библиотека им. О. М. Куваева пос. Свеча,им. О. М. Куваева пос. Свеча
Библиотека им. Мерзликина – филиал № 4,им. Мерзликина
Библиотека-филиал им. В. Г. Короленко,им. В. Г. Короленко
Курумканская центральная районная библиотека им. С. Д. Ангабаева,им. С. Д. Ангабаева
Библиотека-филиал им. Л. Н. Толстого,им. Л. Н. Толстого
Центральная библиотека № 15 им. В. О. Ключевского,им. В. О. Ключевского
Нагорьевская библиотека им. Н. А. Брыкина,им. Н. А. Брыкина
Детский отдел Центральной библиотеки им. В. А. Пазухина г. Кинешма,им. В. А. Пазухина
Детская библиотека № 10 им. Николая Носова г. Санкт-Петербурга,им. Н. Н. Носова
Чернохолуницкая сельская библиотека им. В. А. Труфакина,им. В. А. Труфакина
Библиотека им. А. П. Чехова,им. А. П. Чехова
Калужская областная научная библиотека им. В. Г. Белинского,им. В. Г. Белинского
Филипповская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная библиотека им. А. С. Пушкина г. Воркуты,им. А. С. Пушкина
Детская библиотека – филиал № 7 им. Л. С. Мерзликина,им. Л. С. Мерзликина
Дульдургинская межпоселенческая центральная библиотека им. Ж. Тумунова,им. Ж. Тумунова
Библиотека им. Н. В. Волкова села Елового,им. Н. В. Волкова
Воскресенская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Алтынайская сельская библиотека им. К. А. Некрасовой,им. К. А. Некрасовой
Красноярская городская библиотека семейного чтения им. Р. Солнцева,им. Р. Солнцева
Центральная городская библиотека им. А. И. Герцена,им. А. И. Герцена
Библиотека им. П. П. Бажова г. Новосибирска,им. П. П. Бажова
Кировская областная библиотека для детей и юношества им. А. С. Грина,им. А. С. Грина
Центральная библиотека им. П. Д. Аввакумова,им. П. Д. Аввакумова
Красноярская городская библиотека им. М. Светлова,им. М. Светлова
"Городская библиотека, филиал № 2 им. В. И. Марченко",им. В. И. Марченко
Центральная районная библиотека им. Анатолия Чмыхало,им. А. Чмыхало
Центральная городская библиотека им. А. Д. Старцева,им. А. Д. Старцева
Уканская сельская библиотека им. Ф. Васильева Ярского района,им. Ф. И. Васильева
Межпоселенческая библиотека им. Н. И. Родичева,им. Н. И. Родичева
Центральная городская библиотека им. Н. Островского,им. Н. А. Островского
Детская библиотека № 1 им. В. Е. Сорочкина г. Брянска,им. В. Е. Сорочкина
Городская библиотека им. Е. Е. Аксеновой,им. Е. Е. Аксеновой
Центральная городская библиотека для молодежи им. А. А. Фета,им. А. А. Фета
Библиотека им. С. Т. Аксакова,им. С. Т. Аксакова
Ставропольская краевая универсальная научная библиотека им. М. Ю. Лермонтова,им. М. Ю. Лермонтова
Центральная городская библиотека им. В. Маяковского,им. В. В. Маяковского
Центральная районная детская библиотека им. А. Пешкова,им. А. Пешкова
Межпоселенческая центральная районная библиотека им. П. И. Замойского,им. П. И. Замойского
Иванцевская библиотека-филиал им. А. М. Бастракова,им. А. М. Бастракова
Сельская библиотека – филиал № 2 им. А. П. Чехова,им. А. П. Чехова
Молодежная библиотека им. К. Чуковского – филиал № 1,им. К. И. Чуковского
Центральная модельная детская библиотека им. М. Горького,им. М. Горького
Городская детская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Библиотека-филиал им. П. И. Мельникова-Печерского,им. П. И. Мельникова-Печерского
