name,dedication
Центральная городская детская библиотека им. Ю. Гагарина,им. Ю. А. Гагарина
Детская библиотека № 22 им. Л. А. Кассиля (филиал № 1),им. Л. А. Кассиля
Центральная детская муниципальная библиотека им. М. Горького,им. М. Горького
Детская библиотека № 1 им. А. П. Гайдара г. Перми,им. А. П. Гайдара
Елабужский филиал библиотеки для слепых им. Ш. К. Еникеева,им. Ш. К. Еникеева
Библиотека им. С. В. Михалкова,им. С. В. Михалкова
Центральная библиотека им. М. М. Зощенко,им. М. М. Зощенко
Центральная городская библиотека им. А. С. Пушкина г. Перми,им. А. С. Пушкина
Библиотека № 1 им. М. В. Фрунзе,им. М. В. Фрунзе
Библиотека им. А. С. Пушкина г. Октябрьска,им. А. С. Пушкина
Детская библиотека – филиал № 7 им. Л. С. Мерзликина,им. Л. С. Мерзликина
Центральная детская библиотека им. А. М. Горького г. Нижнего Новгорода,им. А. М. Горького
Городская детская библиотека – филиал № 2 им. К. И. Чуковского,им. К. И. Чуковского
Детская центральная библиотека им. П. П. Ершова,им. П. П. Ершова
Центральная библиотека им. Олега Чупрова,им. Олега Чупрова
Воробьевская библиотека им. А. А. Романова,им. А. А. Романова
Библиотека-филиал № 6 им. В. В. Ходарева,им. В. В. Ходарева
Детская библиотека № 5 им. Е. Ф. Трутневой,им. Е. Ф. Трутневой
Библиотека № 1 им. Н. К. Крупской «Переплет» г. Санкт-Петербурга,им. Н. К. Крупской
Центральная детская библиотека им. А. С. Пушкина с. Большое Болдино,им. А. С. Пушкина
Библиотека № 1 им. А. С. Грибоедова. Отдел чтения для детей и юношества,им. А. С. Грибоедова
Городская библиотека – филиал № 9 им. Пушкина,им. А. С. Пушкина
Викторопольская модельная библиотека – филиал № 1 им. Н. П. Таволжанского,им. Н. П. Таволжанского
Ангинская сельская библиотека им. А. П. Щапова,им. А. П. Щапова
Хвалынская межпоселенческая центральная библиотека им. С. С. Наровчатова,им. С. С. Наровчатова
Молодежная библиотека им. А. П. Чехова г. Благовещенска,им. А. П. Чехова
Детско-юношеская библиотека – филиал № 1 им. В. И. Лихоносова г. Анапы,им. В. И. Лихоносова
Библиотека Петровского сельского поселения им. А. С. Пушкина,им. А. С. Пушкина
Модельная библиотека им. К. Аухатова с. Старый Курдым,им. К. Аухатова
Центральная библиотека им. Н. Крупской г. Азова,им. Н. К. Крупской
Библиотека-филиал № 17 им. А. С. Грина,им. А. С. Грина
Библиотека № 2 им. А. А. Гришина,им. А. А. Гришина
Библиотека № 6 им. Ф. Ф. Павленкова с. Ваньки,им. Ф. Ф. Павленкова
Библиотека им. П. А. Заломова г. Нижнего Новгорода,им. П. А. Заломова
Библиотека № 21 им. А. Ф. Кучина,им. А. Ф. Кучина
Заборьинская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная межпоселенческая библиотека им. Н. С. Устиновича,им. Н. С. Устиновича
Библиотека-филиал № 11 им. К. Г. Паустовского,им. К. Г. Паустовского
Библиотека № 8 им. П. С. Кириллова,им. П. С. Кириллова
Астраханская областная научная библиотека им. Н. К. Крупской,им. Н. К. Крупской
Красноярская городская детская библиотека им. З. Космодемьянской,им. З. Космодемьянской
Центральная библиотека им. В. Г. Короленко,им. В. Г. Короленко
Модельная детская библиотека им. Н. Ш. Куулар,им. Н. Ш. Куулар
Тувинская республиканская детская библиотека им. К. И. Чуковского,им. К. И. Чуковского
Библиотека им. Л. Толстого,им. Л. Н. Толстого
Сорвижская сельская библиотека им. Т. И. Смертиной,им. Т. И. Смертиной
Константиновская районная библиотека им. Ф. П. Крюкова,им. Ф. П. Крюкова
Решоткинская сельская библиотека им. Ю. П. Артюхина,им. Ю. П. Артюхина
Красноярская городская библиотека им. Я. Свердлова,им. Я. Свердлова
Красноярская городская библиотека им. Т. Шевченко,им. Т. Г. Шевченко
Библиотека им. А. С. Пушкина г. Новосибирска,им. А. С. Пушкина
Библиотека им. В. И. Даля,им. В. И. Даля
Центральная районная библиотека им. Г. Н. Потанина,им. Г. Н. Потанина
Каскаринская сельская детская библиотека им. А. А. Лиханова,им. А. А. Лиханова
Библиотека-читальня им. И. С. Тургенева (строение 1),им. И. С. Тургенева
Библиотека № 9 им. А. В. Жигулина,им. А. В. Жигулина
Дебесская районная библиотека им. С. П. Широбокова,им. С. П. Широбокова
Центральная районная детская библиотека им. А. Пешкова,им. А. Пешкова
Библиотека им. М. М. Пришвина г. Тюмени,им. М. М. Пришвина
Детская библиотека им. Афанасия Никитина,им. Афанасия Никитина
Модельная центральная городская специализированная библиотека им. И. А. Гончарова,им. И. А. Гончарова
Центральная районная библиотека им. 1 Мая,им. 1 Мая
Городищенская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центр семейного чтения им. А. С. Пушкина,им. А. С. Пушкина
Красненская сельская библиотека-клуб им. Г. С. Малеванкиной,им. Г. С. Малеванкиной
Городская библиотека им. В. А. Замыслова,им. В. А. Замыслова
Красноярская городская детская библиотека им. Г. Щукина,им. Г. Щукина
Библиотека-филиал № 6 им. И. А. Гончарова,им. И. А. Гончарова
Библиотека им. А. П. Чехова г. Дзержинска,им. А. П. Чехова
Библиотека № 2 им. Н. В. Гоголя,им. Н. В. Гоголя
Национальная детская библиотека Республики Коми им. С. Я. Маршака,им. С. Я. Маршака
Отдел «Общение» Центральной городской библиотеки им. А. М. Каутского,им. А. М. Каутского
Межпоселенческая центральная библиотека им. братьев В. и Э. Сафоновых,им. братьев В. и Э. Сафоновых
Верх-Язьвинская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека № 9 им. А. М. Васнецова г. Кирова,им. А. М. Васнецова
Библиотека им. В. И. Лунина,им. В. И. Лунина
Модельная библиотека № 25 им. М. А. Осоргина,им. М. А. Осоргина
Красноярская городская библиотека им. Н. Некрасова,им. Н. А. Некрасова
Культурный центр семейного чтения и досуга им. П. А. Михина,им. П. А. Михина
Некоузская центральная библиотека им. А. В. Сухово-Кобылина,им. А. В. Сухово-Кобылина
Детский филиал Ясногорской Центральной библиотеки им. В. В. Вересаева,им. В. В. Вересаева
Детская библиотека-филиал им. А. П. Бринского,им. А. П. Бринского
Порезская сельская библиотека им. В. Г. Шумихина,им. В. Г. Шумихина
Детская библиотека № 8 им. Н. Островского,им. Н. А. Островского
Библиотека им. А. Д. Знаменского,им. А. Д. Знаменского
Карсунская центральная библиотека им. Н. М. Языкова,им. Н. М. Языкова
Центральная библиотека им. П. И. Федорова,им. П. И. Федорова
Центральная детская библиотека им. А. П. Гайдара г. Ухта,им. А. П. Гайдара
Центральная библиотека им. Ю. Гагарина г. Новочебоксарска,им. Ю. А. Гагарина
Библиотека № 19 им. А. Т. Прасолова,им. А. Т. Прасолова
Библиотека-филиал № 10 им. А. С. Пушкина,им. А. С. Пушкина
Центральная городская библиотека им. А. С. Пушкина Минусинска,им. А. С. Пушкина
Карпогорская центральная библиотека им. Ф. А. Абрамова,им. Ф. А. Абрамова
Центральная библиотека им. П. Д. Аввакумова,им. П. Д. Аввакумова
Библиотека № 11 им. А. С. Грибоедова,им. А. С. Грибоедова
Сунтарская районная библиотека им. Л. А. Попова,им. Л. А. Попова
Центральная детская библиотека им. Л. Чайкиной,им. Л. Чайкиной
Детская библиотека № 13 с. п. им. М. Горького,им. М. Горького
Центральная детская библиотека им. А. П. Гайдара г. Дивногорска,им. А. П. Гайдара
Центральная городская библиотека им. А. В. Потаниной г. Иркутска,им. А. В. Потаниной
Библиотека № 8 им. Ф. Ф. Павленкова с. Вассята,им. Ф. Ф. Павленкова
"Библиотека им. В. М. Комарова, филиал № 6",им. В. М. Комарова
Шушенская центральная библиотека им. Н. К. Крупской,им. Н. К. Крупской
Библиотека им. Н. Ф. Гастелло г. Нижнего Новгорода,им. Н. Ф. Гастелло
Библиотека-филиал № 13 им. Н. М. Овчинникова,им. Н. М. Овчинникова
Старотушкинская сельская библиотека им. Л. А. Гребнева,им. Л. А. Гребнева
Судинская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека № 7 им. Б. С. Житкова,им. Б. С. Житкова
Аспинская модельная сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Чистопольский филиал библиотеки для слепых им. Ш. К. Еникеева,им. Ш. К. Еникеева
Библиотека им. А. Беляева,им. А. Р. Беляева
Библиотека им. М. Горького г. Лесосибирска,им. М. Горького
Библиотека им. А. Н. Толстого Московского района Нижнего Новгорода,им. А. Н. Толстого
Ясногорская центральная библиотека им. В. В. Вересаева,им. В. В. Вересаева
Центральная районная библиотека им. М. Горького п. Сосьва,им. М. Горького
Библиотека им. А. Н. Радищева,им. А. Н. Радищева
Библиотека им. И. Л. Дроздова,им. И. Л. Дроздова
Библиотека им. А. Пушкина г. Азова,им. А. С. Пушкина
Центральная библиотека им. С. И. Шуртакова г. Сергача,им. С. И. Шуртакова
Центральная городская библиотека им. А. И. Куприна,им. А. И. Куприна
Детский информационный центр им. Л. Кассиля,им. Л. А. Кассиля
Центральная детская библиотека им. Гагарина г. Орска,им. Ю. А. Гагарина
Библиотека № 4 им. М. Г. Исаковой,им. М. Г. Исаковой
Детская библиотека № 3 им. И. А. Крылова,им. И. А. Крылова
Детский отдел Библиотеки им. А. С. Пушкина г. Майского,им. А. С. Пушкина
Детская библиотека им. Л. А. Кассиля,им. Л. А. Кассиля
Центральная городская библиотека им. А. Вампилова,им. А. Вампилова
Филиал № 7 – библиотека им. А. П. Чехова г. Нижнего Новгорода,им. А. П. Чехова
Коношская центральная районная библиотека им. Иосифа Бродского,им. И. Бродского
Библиотека-филиал № 15 им. М. С. Петровых,им. М. С. Петровых
Библиотека им. А. Чехова г. Кургана,им. А. П. Чехова
Модельная Центральная детская библиотека им. М. Горького,им. М. Горького
Городской центр истории новосибирской книги им. Н. П. Литвинова,им. Н. П. Литвинова
Нагорьевская библиотека им. Н. А. Брыкина,им. Н. А. Брыкина
Библиотека им. Н. В. Гоголя,им. Н. В. Гоголя
Библиотека № 3 им. Б. Л. Васильева г. Смоленска,им. Б. Л. Васильева
Центральная библиотека им. С. А. Пестунова,им. С. А. Пестунова
Центральная городская библиотека им. Ф. М. Достоевского,им. Ф. М. Достоевского
Библиотека № 16 им. Г. Жукова,им. Г. Жукова
Библиотека семейного чтения им. А. С. Неверова,им. А. С. Неверова
Мценская межпоселенческая районная библиотека им. И. С. Тургенева,им. И. С. Тургенева
Центральная сельская библиотека с. п. им. М. Горького,им. М. Горького
Калужская областная специальная библиотека для слепых им. Н. Островского,им. Н. А. Островского
Красноярская городская детская библиотека им. К. Чуковского,им. К. И. Чуковского
Кайская сельская библиотека-филиал им. М. М. Синцова,им. М. М. Синцова
Детская библиотека им. А. С. Пушкина г. Константиновска,им. А. С. Пушкина
Специализированная детская библиотека № 28 им. А. А. Пластова,им. А. А. Пластова
Библиотека № 2 им. Н. А. Некрасова,им. Н. А. Некрасова
Софринская библиотека им. Ф. И. Тютчева,им. Ф. И. Тютчева
