name,dedication
Библиотека № 21 им. А. Ф. Кучина,им. А. Ф. Кучина
Библиотека им. Г. С. Ларковича № 5,им. Г. С. Ларковича
Межпоселенческая центральная библиотека им. А. Т. Черкасова,им. А. Т. Черкасова
Библиотека № 12 им. Н. А. Некрасова,им. Н. А. Некрасова
Библиотека № 1 им. А. С. Грибоедова. Отдел чтения для детей и юношества,им. А. С. Грибоедова
Детская библиотека № 13 с. п. им. М. Горького,им. М. Горького
Алтайская краевая детская библиотека им. Н. К. Крупской,им. Н. К. Крупской
Библиотека им. М. Сеспеля – филиал № 13 г. Чебоксары,им. М. Сеспеля
Библиотека № 14 им. Б. А. Порфирьева,им. Б. А. Порфирьева
Большелипяговская сельская модельная библиотека – филиал № 5 им. Р. И. Карагодиной,им. Р. И. Карагодиной
Библиотека-филиал им. Н. В. Гоголя г. Нижнего Новгорода,им. Н. В. Гоголя
Белоярская библиотека им. Г. Г. Кушникова,им. Г. Г. Кушникова
Библиотека-музей № 24 им. П. Д. Пономарева,им. П. Д. Пономарева
Центральная библиотека им. И. А. Мухлынина,им. И. А. Мухлынина
Детская библиотека № 1 им. А. П. Гайдара г. Перми,им. А. П. Гайдара
Библиотека № 2 им. А. В. Кольцова,им. А. В. Кольцова
Библиотека-филиал им. П. И. Мельникова-Печерского,им. П. И. Мельникова-Печерского
Верх-Язьвинская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная городская муниципальная библиотека им. Л. Н. Толстого,им. Л. Н. Толстого
Модельная центральная городская специализированная библиотека им. И. А. Гончарова,им. И. А. Гончарова
Порезская сельская библиотека им. В. Г. Шумихина,им. В. Г. Шумихина
Калининская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная библиотека им. Ю. Гагарина г. Новочебоксарска,им. Ю. А. Гагарина
Красноярская городская библиотека им. А. Серафимовича,им. А. С. Серафимовича
Красноярская городская библиотека им. Н. Гоголя,им. Н. В. Гоголя
Пинюгская библиотека семейного чтения им. А. И. Суворова,им. А. И. Суворова
Старооскольский филиал Белгородской библиотеки для слепых им. В. Я. Ерошенко,им. В. Я. Ерошенко
Центральная городская библиотека им. А. С. Пушкина города Туапсе,им. А. С. Пушкина
Библиотека-филиал № 12 им. К. Д. Воробьева,им. К. Д. Воробьева
Центральная библиотека им. А. Е. Ванеева с. Кослан,им. А. Е. Ванеева
Филиал № 5 – библиотека им. К. А. Тимирязева г. Нижнего Новгорода,им. К. А. Тимирязева
Сунтарская районная библиотека им. Л. А. Попова,им. Л. А. Попова
Хабаровская краевая детская библиотека им. Н. Д. Наволочкина,им. Н. Д. Наволочкина
Сосногорская межпоселенческая центральная библиотека им. Я. М. Рочева,им. Я. М. Рочева
Центральная районная библиотека им. Г. Н. Потанина,им. Г. Н. Потанина
Библиотека-филиал № 4 им. Н. К. Крупской,им. Н. К. Крупской
Красноярская городская библиотека им. А. Пушкина,им. А. С. Пушкина
Елабужский филиал библиотеки для слепых им. Ш. К. Еникеева,им. Ш. К. Еникеева
Белоевская центральная библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная библиотека им. М. Горького г. Орехово-Зуево,им. М. Горького
Михайловская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центральная детско-юношеская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Центральная детская библиотека им. А. П. Гайдара г. Дивногорска,им. А. П. Гайдара
Библиотека № 37 им. В. А. Добрякова,им. В. А. Добрякова
Черкизовская библиотека им. Д. Кедрина,им. Д. Кедрина
Частинская центральная районная библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Усть-Донецкая межпоселенческая центральная библиотека им. Анатолия Калинина,им. А. Калинина
Библиотека № 1 им. П. А. Столыпина,им. П. А. Столыпина
Организационно-методический отдел детской библиотеки им. А. П. Гайдара,им. А. П. Гайдара
Малопургинская районная библиотека им. С. Самсонова,им. Ю. С. Самсонова
Краеведческая библиотека им. А. Ф. Землянского,им. А. Ф. Землянского
Библиотека им. И. С. Тургенева г. Новосибирска,им. И. С. Тургенева
Центральная районная детская библиотека им. И. Крылова г. Нижнего Новгорода,им. И. А. Крылова
Библиотека № 39 им. А. Н. Корольковой,им. А. Н. Корольковой
Детская библиотека им. А. К. Салтыкова,им. А. К. Салтыкова
Решоткинская сельская библиотека им. Ю. П. Артюхина,им. Ю. П. Артюхина
Городская библиотека им. Н. В. Гоголя г. Саки,им. Н. В. Гоголя
Библиотека им. М. К. Волдиной с. Казым,им. М. К. Волдиной
Центральная библиотека им. Героя Советского Союза А. Н. Пайкова п. Воскресенского,им. А. Н. Пайкова
Библиотека им. Н. К. Крупской г. Новосибирска,им. Н. К. Крупской
Центральная районная библиотека им. Г. А. Пирожникова,им. Г. А. Пирожникова
"Детская библиотека им. Х. Степанова, филиал № 11",им. Х. Степанова
Детская библиотека им. А. П. Гайдара г. Курган,им. А. П. Гайдара
Палевицкая библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Тюменцевская межпоселенческая центральная библиотека им. Г. В. Егорова,им. Г. В. Егорова
Центральная универсальная научная библиотека им. Н. А. Некрасова (филиал № 1),им. Н. А. Некрасова
Детско-юношеская библиотека им. С. В. Михалкова,им. С. В. Михалкова
Центральная библиотека им. Е. И. Аркадьева,им. Е. И. Аркадьева
Ромодановская центральная районная библиотека им. Н. Эркая,им. Н. Эркая
Библиотека им. Б. Корнилова г. Нижнего Новгорода,им. Б. Корнилова
Городская библиотека им. А. Р. Беляева,им. А. Р. Беляева
Детский отдел им. В. В. Олефиренко с. Кагальник,им. В. В. Олефиренко
Межпоселенческая центральная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Библиотека-филиал № 17 им. А. С. Грина,им. А. С. Грина
Детская библиотека № 16 библиотечно-информационного центра им. П. П. Семенова-Тян-Шанского,им. П. П. Семенова-Тян-Шанского
Детская библиотека им. Н. Н. Носова,им. Н. Н. Носова
Центральная библиотека им. А. Н. Островского,им. А. Н. Островского
Научная педагогическая библиотека им. К.Д. Ушинского  ,им. К.Д. Ушинского
Калининградская областная детская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Библиотека им. Саши Чекалина,им. Саши Чекалина
"Детская библиотека им. А. П. Гайдара г. Ярославля, филиал № 1",им. А. П. Гайдара
Центральная городская библиотека им. М. Ю. Лермонтова г. Бородино,им. М. Ю. Лермонтова
Саратовская областная библиотека для детей и юношества им. А. С. Пушкина,им. А. С. Пушкина
Межпоселенческая библиотека им. Е. И. Овсянкина,им. Е. И. Овсянкина
Алтынайская сельская библиотека им. К. А. Некрасовой,им. К. А. Некрасовой
Крымская республиканская детская библиотека им. В. Н. Орлова,им. В. Н. Орлова
Центр чтения детей им. Б. Абидуева,им. Б. Абидуева
Библиотека № 183 им. Данте Алигьери,им. Данте Алигьери
Тувинская республиканская детская библиотека им. К. И. Чуковского,им. К. И. Чуковского
Библиотека им. Г. Е. Юрова,им. Г. Е. Юрова
Центральная библиотека им. А. С. Пушкина г. Кстово,им. А. С. Пушкина
Камчатская краевая детская библиотека им. В. Кручины,им. В. Кручины
Юношеская библиотека им. А. Гайдара,им. А. П. Гайдара
Красноярская городская детская библиотека им. З. Космодемьянской,им. З. Космодемьянской
Городская библиотека им. А. Н. Ткалуна,им. А. Н. Ткалуна
Библиотека № 26 им. Л. К. Татьяничевой,им. Л. К. Татьяничевой
Публичная научная библиотека им. В. Г. Короленко,им. В. Г. Короленко
Центральная библиотека им. В. В. Розанова г. Сергиев Посад,им. В. В. Розанова
Библиотека им. М. А. Шолохова,им. М. А. Шолохова
Красноярская городская библиотека им. А. Черкасова,им. А. Т. Черкасова
Модельная библиотека-филиал им. В. В. Маяковского,им. В. В. Маяковского
Городская библиотека № 17 г. Пензы им. А. Б. Мариенгофа,им. А. Б. Мариенгофа
Филиал № 2 – библиотека им. Декабристов,им. Декабристов
Борисоглебская детская городская библиотека им. Ю. Ф. Третьякова,им. Ю. Ф. Третьякова
Центральная библиотека им. А. С. Пушкина г. Воркуты,им. А. С. Пушкина
Филиал № 6 – библиотека им. Г. И. Успенского г. Нижнего Новгорода,им. Г. И. Успенского
Городская библиотека № 7 им. А. И. Куприна г. Пензы,им. А. И. Куприна
Красноярская городская библиотека им. М. Булгакова,им. М. Булгакова
Тумботинская поселковая библиотека им. В. В. Березина,им. В. В. Березина
Жешартская библиотека им. С. А. Попова,им. С. А. Попова
Дебесская районная библиотека им. С. П. Широбокова,им. С. П. Широбокова
Центральная библиотека им. Н. И. Кочина,им. Н. И. Кочина
Бисеровская модельная библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Городская библиотека – филиал № 9 им. Пушкина,им. А. С. Пушкина
Библиотека им. Н. Крупской г. Бузулука,им. Н. К. Крупской
Центральная районная детская библиотека им. В. Г. Белинского г. Нижнего Новгорода,им. В. Г. Белинского
Библиотека семейного чтения им. А. Н. Кузнецова г. Орлова,им. А. Н. Кузнецова
Библиотека № 7 им. Л. Н. Толстого,им. Л. Н. Толстого
Библиотека им. Ю. Ф. Федотова,им. Ю. Ф. Федотова
Детская библиотека № 3 им. И. А. Крылова,им. И. А. Крылова
Библиотека р. п. им. Цюрупы,им. Цюрупы
Карсунская центральная библиотека им. Н. М. Языкова,им. Н. М. Языкова
Библиотека № 16 им. А. М. Горького г. Саранска,им. А. М. Горького
Центральная детская библиотека им. С. В. Михалкова,им. С. В. Михалкова
Межпоселенческая библиотека им. В. М. Клыкова,им. В. М. Клыкова
Библиотека № 2 им. Н. В. Гоголя,им. Н. В. Гоголя
Библиотека – литературный музей им. Н. Н. Блинова,им. Н. Н. Блинова
Библиотека им. М. Е. Салтыкова-Щедрина города Ельца,им. М. Е. Салтыкова-Щедрина
Центральная библиотека им. Г. Поротова,им. Г. Г. Поротова
Библиотека им. М. Е. Салтыкова-Щедрина,им. М. Е. Салтыкова-Щедрина
Межпоселенческая библиотека Амурского района им. К. Р. Выборова,им. К. Р. Выборова
Центральная детская библиотека им. А. М. Горького,им. А. М. Горького
Подосиновская центральная библиотека им. А. А. Филева,им. А. А. Филева
Библиотека № 44 им. В. Г. Короленко (филиал № 3),им. В. Г. Короленко
Библиотека-филиал № 13 им. Н. М. Овчинникова,им. Н. М. Овчинникова
Тарусская районная детская библиотека им. Н. В. Богданова,им. Н. В. Богданова
Библиотека им. Л. Н. Толстого г. Дзержинска,им. Л. Н. Толстого
Городской филиал Ясногорской центральной библиотеки им. В. В. Вересаева,им. В. В. Вересаева
Молодежная библиотека им. А. П. Чехова г. Благовещенска,им. А. П. Чехова
Детская библиотека им. М. Ю. Лермонтова г. Любима,им. М. Ю. Лермонтова
Специализированная детская библиотека № 28 им. А. А. Пластова,им. А. А. Пластова
Библиотека-читальня им. И. С. Тургенева (строение 1),им. И. С. Тургенева
Камчатская краевая научная библиотека им. С. П. Крашенинникова,им. С. П. Крашенинникова
Локосовская библиотека им. И. Е. Коровина,им. И. Е. Коровина
Центральная городская библиотека им. А. М. Горького,им. А. М. Горького
