name,dedication
Луковецкая библиотека им. Ю. Т. Мамонтова,им. Ю. Т. Мамонтова
Отдел «Общение» Центральной городской библиотеки им. А. М. Каутского,им. А. М. Каутского
Детский отдел Центральной библиотеки им. К. А. Кислова,им. К. А. Кислова
Библиотека им. И. С. Тургенева г. Новосибирска,им. И. С. Тургенева
Городская детская библиотека – филиал № 2 им. К. И. Чуковского,им. К. И. Чуковского
Библиотека им. А. Штанько,им. А. Штанько
Библиотека № 19 им. А. Т. Прасолова,им. А. Т. Прасолова
Центральная библиотека им. С. И. Шуртакова г. Сергача,им. С. И. Шуртакова
Центральная библиотека семейного чтения им. Н. Войновской,им. Н. Войновской
Центральная библиотека им. Е. И. Аркадьева,им. Е. И. Аркадьева
Шушенская центральная библиотека им. Н. К. Крупской,им. Н. К. Крупской
Центральная районная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Свердловская областная универсальная научная библиотека им. В. Г. Белинского,им. В. Г. Белинского
Модельная детская библиотека-филиал № 17 им. С. Я. Маршака,им. С. Я. Маршака
Хватовская сельская библиотека-филиал им. М. В. Шестерикова,им. М. В. Шестерикова
Геленджикский филиал Краснодарской библиотеки для слепых им. А. П. Чехова,им. А. П. Чехова
Новоусадская сельская библиотека-филиал им. В. П. Вахтерова,им. В. П. Вахтерова
Центральная городская библиотека им. А. А. Азовского,им. А. А. Азовского
Ревдинская центральная городская библиотека им. А. С. Пушкина,им. А. С. Пушкина
Библиотечно-информационный центр им. В. Г. Еремина,им. В. Г. Еремина
Библиотека им. Ю. А. Адрианова г. Нижнего Новгорода,им. Ю. А. Адрианова
Библиотека семейного чтения им. М. Горького,им. М. Горького
Библиотека-филиал № 4 им. А. С. Новикова-Прибоя,им. А. С. Новикова-Прибоя
Центральная городская библиотека им. Ф. А. Семенова г. Курска,им. Ф. А. Семенова
Центральная детская библиотека им. С. Маршака г. Бузулука,им. С. Я. Маршака
Центральная библиотека им. Р. Гамзатова г. Кизилюрта,им. Р. Гамзатова
Библиотека им. А. Л. Барто,им. А. Л. Барто
Библиотека семейного чтения им. И. Зуева,им. И. Зуева
Библиотека семейного чтения им. А. Г. Николаева г. Новочебоксарска,им. А. Г. Николаева
Библиотека № 15 им. П. П. Ершова,им. П. П. Ершова
Специализированная библиотека № 4 им. Е. А. Евтушенко,им. Е. А. Евтушенко
Центральная детская библиотека им. А. П. Гайдара г. Дивногорска,им. А. П. Гайдара
Центральная универсальная научная библиотека им. Н. А. Некрасова (филиал № 1),им. Н. А. Некрасова
Центральная библиотека им. В. В. Розанова г. Сергиев Посад,им. В. В. Розанова
Астраханская областная научная библиотека им. Н. К. Крупской,им. Н. К. Крупской
Центральная городская библиотека им. Э. Э. Баллиона,им. Э. Э. Баллиона
Нагорская городская библиотека им. В. А. Норсеева,им. В. А. Норсеева
Дунайская библиотека – филиал № 8 им. Э. Горборукова,им. Э. Горборукова
Чернохолуницкая сельская библиотека им. В. А. Труфакина,им. В. А. Труфакина
Библиотека № 26 им. Л. К. Татьяничевой,им. Л. К. Татьяничевой
Библиотека № 18 им. А. И. Куприна,им. А. И. Куприна
Библиотека № 1 им. М. Е. Евсевьева,им. М. Е. Евсевьева
Детская библиотека № 3 им. И. А. Крылова,им. И. А. Крылова
"Городская библиотека им. В. С. Топилина, филиал № 8",им. В. С. Топилина
Нагорская центральная библиотека им. Г. И. Обатурова,им. Г. И. Обатурова
Красноярская городская библиотека им. С. Есенина,им. С. А. Есенина
Библиотека им. И. У. Басаргина,им. И. У. Басаргина
Центральная библиотека им. В. В. Маяковского г. Котовска,им. В. В. Маяковского
Детская библиотека № 16 библиотечно-информационного центра им. П. П. Семенова-Тян-Шанского,им. П. П. Семенова-Тян-Шанского
Библиотека № 22 им. И. А. Бунина,им. И. А. Бунина
Центральная городская библиотека им. Л. М. Гержидовича,им. Л. М. Гержидовича
Онежская центральная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Слудская библиотека им. А. В. Некрасова,им. А. В. Некрасова
Большереченская центральная районная библиотека им. В. А. Макарова,им. В. А. Макарова
Борисоглебская центральная городская библиотека им. В. Кина,им. В. Кина
Половодовская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Модельная библиотека им. К. Аухатова с. Старый Курдым,им. К. Аухатова
Красноярская городская библиотека им. В. Маяковского,им. В. В. Маяковского
Центральная городская детская библиотека им. А. П. Гайдара г. Новочеркасска,им. А. П. Гайдара
Палевицкая библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Детский отдел библиотеки им. князя Г. Е. Львова,им. князя Г. Е. Львова
Центральная городская детская библиотека им. Л. Н. Толстого,им. Л. Н. Толстого
Красноярская городская библиотека им. А. М. Горького,им. А. М. Горького
Кобяйская улусная библиотека им. Т. Е. Сметанина,им. Т. Е. Сметанина
Крымская республиканская детская библиотека им. В. Н. Орлова,им. В. Н. Орлова
Старотушкинская сельская библиотека им. Л. А. Гребнева,им. Л. А. Гребнева
Национальная библиотека Чеченской Республики им. А. А. Айдамирова,им. А. А. Айдамирова
Центральная городская муниципальная библиотека им. Л. Н. Толстого,им. Л. Н. Толстого
Центральная районная библиотека им. Габдуллы Тукая,им. Габдуллы Тукая
Нердвинская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Детская библиотека-филиал № 15 им. С. Я. Маршака,им. С. Я. Маршака
Центральная библиотека им. Олега Чупрова,им. Олега Чупрова
Детская библиотека им. А. Гайдара,им. А. П. Гайдара
Детская библиотека им. К. М. Станюковича г. Нижнего Новгорода,им. К. М. Станюковича
Межпоселенческая библиотека Касторенского района им. В. Г. Гордейчева,им. В. Г. Гордейчева
Библиотека им. М. Горького г. Новочеркасск,им. М. Горького
Городская библиотека № 7 им. А. И. Куприна г. Пензы,им. А. И. Куприна
Модельная Центральная детская библиотека им. М. Горького,им. М. Горького
Библиотека им. В. Дубинина,им. В. Дубинина
Центральная городская библиотека им. А. М. Каутского,им. А. М. Каутского
Библиотека № 20 им. Е. А. Евтушенко г. Иркутска,им. Е. А. Евтушенко
Библиотека № 11 им. Ф. Ф. Павленкова с. Зипуново,им. Ф. Ф. Павленкова
Детская библиотека № 19 им. В. П. Стародумова г. Иркутска,им. В. П. Стародумова
Библиотека № 10 им. С. А. Есенина,им. С. А. Есенина
Михайловская центральная библиотека им. Н. М. Перовского,им. Н. М. Перовского
Библиотека № 9 им. А. В. Жигулина,им. А. В. Жигулина
Томаровская поселковая библиотека им. И. А. Чернухина,им. И. А. Чернухина
Библиотека семейного чтения № 2 им. М. Горького,им. М. Горького
Городская детская библиотека-филиал № 1 им. С. Я. Маршака,им. С. Я. Маршака
Центральная районная детская библиотека им. В. Г. Белинского г. Нижнего Новгорода,им. В. Г. Белинского
Библиотека № 1 им. Л. Н. Толстого г. Перми,им. Л. Н. Толстого
Детская библиотека им. З. Космодемьянской г. Новочеркасска,им. З. Космодемьянской
Городская библиотека им. Ю. Р. Кисловского,им. Ю. Р. Кисловского
Центральная районная библиотека им. А. С. Пушкина п. Сокольское,им. А. С. Пушкина
Городская библиотека им. М. К. Анисимковой,им. М. К. Анисимковой
Любимская центральная библиотека им. А. С. Пушкина,им. А. С. Пушкина
Усть-Телесская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Центр чтения детей им. Б. Абидуева,им. Б. Абидуева
Библиотека им. А. П. Чехова г. Дзержинска,им. А. П. Чехова
Библиотека № 6 им. Ф. Ф. Павленкова с. Ваньки,им. Ф. Ф. Павленкова
Краснобаковская центральная библиотека им. Н. Г. Тумакова,им. Н. Г. Тумакова
Центральная детско-юношеская библиотека им. А. П. Гайдара,им. А. П. Гайдара
Ныровская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Городская библиотека им. Ф. Н. Слепушкина,им. Ф. Н. Слепушкина
Центральная сельская библиотека с. п. им. М. Горького,им. М. Горького
Красноярская городская библиотека им. В. Белинского,им. В. Г. Белинского
Детская библиотека им. А. М. Береснева г. Кемерово,им. А. М. Береснева
Городская библиотека им. В. А. Замыслова,им. В. А. Замыслова
Библиотека-читальня им. И. С. Тургенева (строение 1),им. И. С. Тургенева
Нившерская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Детская библиотека – филиал № 28 им. В. Д. Берестова,им. В. Д. Берестова
Бымовская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека им. А. Ф. Краснова г. Комсомольска-на-Амуре,им. А. Ф. Краснова
Валуйский филиал Белгородской библиотеки для слепых им. В. Я. Ерошенко,им. В. Я. Ерошенко
Библиотека им. Мерзликина – филиал № 4,им. Мерзликина
Центральная детская библиотека им. Н. Островского,им. Н. А. Островского
Вильвенская сельская библиотека им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека им. В. В. Бианки г. Новосибирска,им. В. В. Бианки
Библиотека им. М. М. Пришвина г. Тюмени,им. М. М. Пришвина
Библиотека-филиал № 3 им. И. А. Бурмистрова,им. И. А. Бурмистрова
Библиотека «Таврика» им. А. Х. Стевена – научная библиотека Центрального музея Тавриды,им. А. Х. Стевена
Новоусманская детская библиотека им. А. С. Пушкина,им. А. С. Пушкина
Модельная библиотека-филиал им. В. В. Маяковского,им. В. В. Маяковского
Борисоглебская детская городская библиотека им. Ю. Ф. Третьякова,им. Ю. Ф. Третьякова
Детская библиотека им. А. Чехова,им. А. П. Чехова
Библиотека им. А. П. Чехова,им. А. П. Чехова
Центральная детская библиотека им. Ю. С. Самсонова г. Иркутска,им. Ю. С. Самсонова
Городская библиотека № 4 им. К. С. Бадигина г. Пензы,им. К. С. Бадигина
Библиотека им. А. Д. Знаменского,им. А. Д. Знаменского
Библиотека им. А. Н. Островского г. Новошахтинска,им. А. Н. Островского
Шестаковская сельская библиотека им. А. П. Батуева,им. А. П. Батуева
Кирилловская сельская библиотека им. Н. Б. Рачкова,им. Н. Б. Рачкова
Библиотека им. Маяковского г. Зеленогорска,им. В. В. Маяковского
Библиотека-филиал № 10 им. И. А. Куратова,им. И. А. Куратова
Библиотека-репозиторий (Никольская) МЦБС им. М.Ю. Лермонтова,им. М. Ю. Лермонтова
Моргаушская центральная районная детская библиотека им. А. Г. Николаева,им. А. Г. Николаева
Центральная районная библиотека им. К. Мечиева,им. К. Мечиева
Модельная библиотека им. Яныбая Хамматова с. Серменево,им. Яныбая Хамматова
Библиотека им. С. Т. Аксакова,им. С. Т. Аксакова
Качканарская городская библиотека им. Ф. Т. Селянина (взрослая),им. Ф. Т. Селянина
Районная публичная библиотека им. А. Герцена,им. А. И. Герцена
"Библиотека им. М. М. Пришвина, филиал № 4",им. М. М. Пришвина
Библиотека-филиал № 3 им. Ф. Ф. Павленкова,им. Ф. Ф. Павленкова
Библиотека № 1 им. Салтыкова-Щедрина,им. М. Е. Салтыкова-Щедрина
Библиотека № 12 им. Н. А. Некрасова,им. Н. А. Некрасова
Библиотечно-информационный центр им. П. И. Бартенева,им. П. И. Бартенева
Библиотека национальных литератур России и зарубежных стран им. Н. А. Некрасова,им. Н. А. Некрасова
Библиотека № 10 им. А. П. Гайдара,им. А. П. Гайдара
